fid,id,left,top,right,bottom,codearondo,NOM_CHF,CODE_DEPT,NOM_DEPT,numcant,CODE_EPCI,NOM_EPCI,INSEE_COM,NOM_COMM,STATUT,POPULATION,CODE_DEPT_2,NOM_DEPT_2,codearondo_2,longitude,latitude
"2087","2087",628861.72591274,5410061.79565943,633861.72591274,5415061.79565943,"113",PEYROLLES-EN-PROVENCE,"13",BOUCHES-DU-RHONE,"1327","200054807",Métropole d'Aix-Marseille-Provence,"13048",JOUQUES,Commune simple,3.9,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5410061.79565943
"2088","2088",628861.72591274,5405061.79565943,633861.72591274,5410061.79565943,"113",PEYROLLES-EN-PROVENCE,"13",BOUCHES-DU-RHONE,"1327","200054807",Métropole d'Aix-Marseille-Provence,"13048",JOUQUES,Commune simple,3.9,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5405061.79565943
"2089","2089",628861.72591274,5400061.79565943,633861.72591274,5405061.79565943,"113",PEYROLLES-EN-PROVENCE,"13",BOUCHES-DU-RHONE,"1327","200054807",Métropole d'Aix-Marseille-Provence,"13048",JOUQUES,Commune simple,3.9,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5400061.79565943
"2090","2090",628861.72591274,5395061.79565943,633861.72591274,5400061.79565943,"113",,"13",BOUCHES-DU-RHONE,"1301","200054807",Métropole d'Aix-Marseille-Provence,"13111",VAUVENARGUES,Commune simple,0.9,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5395061.79565943
"2091","2091",628861.72591274,5390061.79565943,633861.72591274,5395061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13079",PUYLOUBIER,Commune simple,1.7,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5390061.79565943
"2092","2092",628861.72591274,5385061.79565943,633861.72591274,5390061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13087",ROUSSET,Commune simple,4.1,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5385061.79565943
"2093","2093",628861.72591274,5380061.79565943,633861.72591274,5385061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13110",TRETS,Chef-lieu canton,10,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5380061.79565943
"2094","2094",628861.72591274,5375061.79565943,633861.72591274,5380061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13110",TRETS,Chef-lieu canton,10,"13",BOUCHES-DU-RHONE,"113",628861.72591274,5375061.79565943
"2095","2095",628861.72591274,5370061.79565943,633861.72591274,5375061.79565943,"313",ROQUEVAIRE,"13",BOUCHES-DU-RHONE,"1329","200054807",Métropole d'Aix-Marseille-Provence,"13007",AURIOL,Commune simple,11.4,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5370061.79565943
"2096","2096",628861.72591274,5365061.79565943,633861.72591274,5370061.79565943,"313",ROQUEVAIRE,"13",BOUCHES-DU-RHONE,"1329","200054807",Métropole d'Aix-Marseille-Provence,"13007",AURIOL,Commune simple,11.4,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5365061.79565943
"2097","2097",628861.72591274,5360061.79565943,633861.72591274,5365061.79565943,"313",,"13",BOUCHES-DU-RHONE,"1354","200054807",Métropole d'Aix-Marseille-Provence,"13042",GEMENOS,Commune simple,5.9,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5360061.79565943
"2098","2098",628861.72591274,5355061.79565943,633861.72591274,5360061.79565943,"313",,"13",BOUCHES-DU-RHONE,"1354","200054807",Métropole d'Aix-Marseille-Provence,"13042",GEMENOS,Commune simple,5.9,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5355061.79565943
"2099","2099",628861.72591274,5350061.79565943,633861.72591274,5355061.79565943,"313",,"13",BOUCHES-DU-RHONE,"1354","200054807",Métropole d'Aix-Marseille-Provence,"13085",ROQUEFORT-LA-BEDOULE,Commune simple,5,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5350061.79565943
"2100","2100",628861.72591274,5345061.79565943,633861.72591274,5350061.79565943,"313",LA CIOTAT,"13",BOUCHES-DU-RHONE,"1308","200054807",Métropole d'Aix-Marseille-Provence,"13023",CEYRESTE,Commune simple,4.1,"13",BOUCHES-DU-RHONE,"313",628861.72591274,5345061.79565943
"2124","2124",633861.72591274,5565061.79565943,638861.72591274,5570061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05146",SAINT-JULIEN-EN-BEAUCHENE,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5565061.79565943
"2125","2125",633861.72591274,5560061.79565943,638861.72591274,5565061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05146",SAINT-JULIEN-EN-BEAUCHENE,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5560061.79565943
"2126","2126",633861.72591274,5555061.79565943,638861.72591274,5560061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05080",MONTBRAND,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5555061.79565943
"2127","2127",633861.72591274,5550061.79565943,638861.72591274,5555061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05019",LA BEAUME,Commune simple,0.2,"05",HAUTES-ALPES,"205",633861.72591274,5550061.79565943
"2128","2128",633861.72591274,5545061.79565943,638861.72591274,5550061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05154",SAINT-PIERRE-D'ARGENCON,Commune simple,0.2,"05",HAUTES-ALPES,"205",633861.72591274,5545061.79565943
"2129","2129",633861.72591274,5540061.79565943,638861.72591274,5545061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05167",SIGOTTIER,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5540061.79565943
"2130","2130",633861.72591274,5535061.79565943,638861.72591274,5540061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05167",SIGOTTIER,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5535061.79565943
"2131","2131",633861.72591274,5530061.79565943,638861.72591274,5535061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05081",MONTCLUS,Commune simple,0,"05",HAUTES-ALPES,"205",633861.72591274,5530061.79565943
"2132","2132",633861.72591274,5525061.79565943,638861.72591274,5530061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05076",MEREUIL,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5525061.79565943
"2133","2133",633861.72591274,5520061.79565943,638861.72591274,5525061.79565943,"205",ORPIERRE,"05",HAUTES-ALPES,"0515","200068765",CC du Sisteronais-Buëch,"05172",TRESCLEOUX,Commune simple,0.3,"05",HAUTES-ALPES,"205",633861.72591274,5520061.79565943
"2134","2134",633861.72591274,5515061.79565943,638861.72591274,5520061.79565943,"205",ORPIERRE,"05",HAUTES-ALPES,"0515","200068765",CC du Sisteronais-Buëch,"05097",ORPIERRE,Chef-lieu canton,0.3,"05",HAUTES-ALPES,"205",633861.72591274,5515061.79565943
"2135","2135",633861.72591274,5510061.79565943,638861.72591274,5515061.79565943,"205",ORPIERRE,"05",HAUTES-ALPES,"0515","200068765",CC du Sisteronais-Buëch,"05135",SAINTE-COLOMBE,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5510061.79565943
"2136","2136",633861.72591274,5505061.79565943,638861.72591274,5510061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05160",SALERANS,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5505061.79565943
"2137","2137",633861.72591274,5500061.79565943,638861.72591274,5505061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05047",EOURRES,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5500061.79565943
"2138","2138",633861.72591274,5495061.79565943,638861.72591274,5500061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05047",EOURRES,Commune simple,0.1,"05",HAUTES-ALPES,"205",633861.72591274,5495061.79565943
"2139","2139",633861.72591274,5490061.79565943,638861.72591274,5495061.79565943,"404",NOYERS-SUR-JABRON,"04",ALPES-DE-HAUTE-PROVENCE,"0418","200071033",CC Jabron-Lure-Vançon-Durance,"04051",CHATEAUNEUF-MIRAVAIL,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5490061.79565943
"2140","2140",633861.72591274,5485061.79565943,638861.72591274,5490061.79565943,"404",BANON,"04",ALPES-DE-HAUTE-PROVENCE,"0403","200071025",CC Haute-Provence-Pays de Banon,"04095",L'HOSPITALET,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5485061.79565943
"2141","2141",633861.72591274,5480061.79565943,638861.72591274,5485061.79565943,"404",BANON,"04",ALPES-DE-HAUTE-PROVENCE,"0403","200071025",CC Haute-Provence-Pays de Banon,"04095",L'HOSPITALET,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5480061.79565943
"2142","2142",633861.72591274,5475061.79565943,638861.72591274,5480061.79565943,"404",SAINT-ETIENNE-LES-ORGUES,"04",ALPES-DE-HAUTE-PROVENCE,"0423","240400440",CC Pays Forcalquier et Montagne de Lure,"04101",LARDIERS,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5475061.79565943
"2143","2143",633861.72591274,5470061.79565943,638861.72591274,5475061.79565943,"404",SAINT-ETIENNE-LES-ORGUES,"04",ALPES-DE-HAUTE-PROVENCE,"0423","240400440",CC Pays Forcalquier et Montagne de Lure,"04141",ONGLES,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5470061.79565943
"2144","2144",633861.72591274,5465061.79565943,638861.72591274,5470061.79565943,"404",FORCALQUIER,"04",ALPES-DE-HAUTE-PROVENCE,"0410","240400440",CC Pays Forcalquier et Montagne de Lure,"04104",LIMANS,Commune simple,0.3,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5465061.79565943
"2145","2145",633861.72591274,5460061.79565943,638861.72591274,5465061.79565943,"404",BANON,"04",ALPES-DE-HAUTE-PROVENCE,"0403","200071025",CC Haute-Provence-Pays de Banon,"04162",REVEST-DES-BROUSSES,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5460061.79565943
"2146","2146",633861.72591274,5455061.79565943,638861.72591274,5460061.79565943,"404",FORCALQUIER,"04",ALPES-DE-HAUTE-PROVENCE,"0410","200071025",CC Haute-Provence-Pays de Banon,"04192",SAINT-MICHEL-L'OBSERVATOIRE,Commune simple,1.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5455061.79565943
"2147","2147",633861.72591274,5450061.79565943,638861.72591274,5455061.79565943,"404",REILLANNE,"04",ALPES-DE-HAUTE-PROVENCE,"0420","200071025",CC Haute-Provence-Pays de Banon,"04160",REILLANNE,Chef-lieu canton,1.5,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5450061.79565943
"2148","2148",633861.72591274,5445061.79565943,638861.72591274,5450061.79565943,"404",REILLANNE,"04",ALPES-DE-HAUTE-PROVENCE,"0420","200071025",CC Haute-Provence-Pays de Banon,"04160",REILLANNE,Chef-lieu canton,1.5,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5445061.79565943
"2149","2149",633861.72591274,5440061.79565943,638861.72591274,5445061.79565943,"404",,"04",ALPES-DE-HAUTE-PROVENCE,"0433","200034700",CA Durance-Lubéron-Verdon Agglomération,"04128",MONTFURON,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5440061.79565943
"2150","2150",633861.72591274,5435061.79565943,638861.72591274,5440061.79565943,"404",,"04",ALPES-DE-HAUTE-PROVENCE,"0433","200034700",CA Durance-Lubéron-Verdon Agglomération,"04152",PIERREVERT,Commune simple,3.5,"04",ALPES-DE-HAUTE-PROVENCE,"404",633861.72591274,5435061.79565943
"2151","2151",633861.72591274,5430061.79565943,638861.72591274,5435061.79565943,"184",PERTUIS,"84",VAUCLUSE,"8419","248400285",CC Territoriale Sud-Luberon,"84014",BEAUMONT-DE-PERTUIS,Commune simple,1,"84",VAUCLUSE,"184",633861.72591274,5430061.79565943
"2152","2152",633861.72591274,5425061.79565943,638861.72591274,5430061.79565943,"184",PERTUIS,"84",VAUCLUSE,"8419","248400285",CC Territoriale Sud-Luberon,"84014",BEAUMONT-DE-PERTUIS,Commune simple,1,"84",VAUCLUSE,"184",633861.72591274,5425061.79565943
"2153","2153",633861.72591274,5420061.79565943,638861.72591274,5425061.79565943,"184",PERTUIS,"84",VAUCLUSE,"8419","248400285",CC Territoriale Sud-Luberon,"84014",BEAUMONT-DE-PERTUIS,Commune simple,1,"84",VAUCLUSE,"184",633861.72591274,5420061.79565943
"2154","2154",633861.72591274,5415061.79565943,638861.72591274,5420061.79565943,"113",PEYROLLES-EN-PROVENCE,"13",BOUCHES-DU-RHONE,"1327","200054807",Métropole d'Aix-Marseille-Provence,"13048",JOUQUES,Commune simple,3.9,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5415061.79565943
"2155","2155",633861.72591274,5410061.79565943,638861.72591274,5415061.79565943,"113",PEYROLLES-EN-PROVENCE,"13",BOUCHES-DU-RHONE,"1327","200054807",Métropole d'Aix-Marseille-Provence,"13048",JOUQUES,Commune simple,3.9,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5410061.79565943
"2156","2156",633861.72591274,5405061.79565943,638861.72591274,5410061.79565943,"383",RIANS,"83",VAR,"8319","200040202",CC Provence Verdon,"83104",RIANS,Chef-lieu canton,4.2,"83",VAR,"383",633861.72591274,5405061.79565943
"2157","2157",633861.72591274,5400061.79565943,638861.72591274,5405061.79565943,"383",RIANS,"83",VAR,"8319","200040202",CC Provence Verdon,"83104",RIANS,Chef-lieu canton,4.2,"83",VAR,"383",633861.72591274,5400061.79565943
"2158","2158",633861.72591274,5395061.79565943,638861.72591274,5400061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13079",PUYLOUBIER,Commune simple,1.7,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5395061.79565943
"2159","2159",633861.72591274,5390061.79565943,638861.72591274,5395061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13079",PUYLOUBIER,Commune simple,1.7,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5390061.79565943
"2160","2160",633861.72591274,5385061.79565943,638861.72591274,5390061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13110",TRETS,Chef-lieu canton,10,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5385061.79565943
"2161","2161",633861.72591274,5380061.79565943,638861.72591274,5385061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13110",TRETS,Chef-lieu canton,10,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5380061.79565943
"2162","2162",633861.72591274,5375061.79565943,638861.72591274,5380061.79565943,"113",TRETS,"13",BOUCHES-DU-RHONE,"1334","200054807",Métropole d'Aix-Marseille-Provence,"13110",TRETS,Chef-lieu canton,10,"13",BOUCHES-DU-RHONE,"113",633861.72591274,5375061.79565943
"2163","2163",633861.72591274,5370061.79565943,638861.72591274,5375061.79565943,"383",SAINT-MAXIMIN-LA-SAINTE-BAUME,"83",VAR,"8321","200054807",Métropole d'Aix-Marseille-Provence,"83120",SAINT-ZACHARIE,Commune simple,4.8,"83",VAR,"383",633861.72591274,5370061.79565943
"2164","2164",633861.72591274,5365061.79565943,638861.72591274,5370061.79565943,"313",ROQUEVAIRE,"13",BOUCHES-DU-RHONE,"1329","200054807",Métropole d'Aix-Marseille-Provence,"13007",AURIOL,Commune simple,11.4,"13",BOUCHES-DU-RHONE,"313",633861.72591274,5365061.79565943
"2165","2165",633861.72591274,5360061.79565943,638861.72591274,5365061.79565943,"383",SAINT-MAXIMIN-LA-SAINTE-BAUME,"83",VAR,"8321","200068104",CA de la Provence Verte,"83093",PLAN-D'AUPS-SAINTE-BAUME,Commune simple,1.1,"83",VAR,"383",633861.72591274,5360061.79565943
"2166","2166",633861.72591274,5355061.79565943,638861.72591274,5360061.79565943,"313",,"13",BOUCHES-DU-RHONE,"1354","200054807",Métropole d'Aix-Marseille-Provence,"13030",CUGES-LES-PINS,Commune simple,4.6,"13",BOUCHES-DU-RHONE,"313",633861.72591274,5355061.79565943
"2167","2167",633861.72591274,5350061.79565943,638861.72591274,5355061.79565943,"313",,"13",BOUCHES-DU-RHONE,"1354","200054807",Métropole d'Aix-Marseille-Provence,"13085",ROQUEFORT-LA-BEDOULE,Commune simple,5,"13",BOUCHES-DU-RHONE,"313",633861.72591274,5350061.79565943
"2168","2168",633861.72591274,5345061.79565943,638861.72591274,5350061.79565943,"283",LE BEAUSSET,"83",VAR,"8303","248300394",CA Sud Sainte Baume,"83027",LA CADIERE-D'AZUR,Commune simple,5,"83",VAR,"283",633861.72591274,5345061.79565943
"2169","2169",633861.72591274,5340061.79565943,638861.72591274,5345061.79565943,"283",LE BEAUSSET,"83",VAR,"8303","248300394",CA Sud Sainte Baume,"83112",SAINT-CYR-SUR-MER,Commune simple,11.8,"83",VAR,"283",633861.72591274,5340061.79565943
"2170","2170",633861.72591274,5335061.79565943,638861.72591274,5340061.79565943,"283",LE BEAUSSET,"83",VAR,"8303","248300394",CA Sud Sainte Baume,"83112",SAINT-CYR-SUR-MER,Commune simple,11.8,"83",VAR,"283",633861.72591274,5335061.79565943
"2192","2192",638861.72591274,5565061.79565943,643861.72591274,5570061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05146",SAINT-JULIEN-EN-BEAUCHENE,Commune simple,0.1,"05",HAUTES-ALPES,"205",638861.72591274,5565061.79565943
"2193","2193",638861.72591274,5560061.79565943,643861.72591274,5565061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05146",SAINT-JULIEN-EN-BEAUCHENE,Commune simple,0.1,"05",HAUTES-ALPES,"205",638861.72591274,5560061.79565943
"2194","2194",638861.72591274,5555061.79565943,643861.72591274,5560061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05055",LA FAURIE,Commune simple,0.3,"05",HAUTES-ALPES,"205",638861.72591274,5555061.79565943
"2195","2195",638861.72591274,5550061.79565943,643861.72591274,5555061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05055",LA FAURIE,Commune simple,0.3,"05",HAUTES-ALPES,"205",638861.72591274,5550061.79565943
"2196","2196",638861.72591274,5545061.79565943,643861.72591274,5550061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05010",ASPRES-SUR-BUECH,Chef-lieu canton,0.7,"05",HAUTES-ALPES,"205",638861.72591274,5545061.79565943
"2197","2197",638861.72591274,5540061.79565943,643861.72591274,5545061.79565943,"205",ASPRES-SUR-BUECH,"05",HAUTES-ALPES,"0503","200067445",CC Buëch-Dévoluy,"05008",ASPREMONT,Commune simple,0.3,"05",HAUTES-ALPES,"205",638861.72591274,5540061.79565943
"2198","2198",638861.72591274,5535061.79565943,643861.72591274,5540061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05016",LA BATIE-MONTSALEON,Commune simple,0.2,"05",HAUTES-ALPES,"205",638861.72591274,5535061.79565943
"2199","2199",638861.72591274,5530061.79565943,643861.72591274,5535061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05021",LE BERSAC,Commune simple,0.2,"05",HAUTES-ALPES,"205",638861.72591274,5530061.79565943
"2200","2200",638861.72591274,5525061.79565943,643861.72591274,5530061.79565943,"205",SERRES,"05",HAUTES-ALPES,"0522","200068765",CC du Sisteronais-Buëch,"05089",MONTROND,Commune simple,0,"05",HAUTES-ALPES,"205",638861.72591274,5525061.79565943
"2201","2201",638861.72591274,5520061.79565943,643861.72591274,5525061.79565943,"205",ORPIERRE,"05",HAUTES-ALPES,"0515","200068765",CC du Sisteronais-Buëch,"05172",TRESCLEOUX,Commune simple,0.3,"05",HAUTES-ALPES,"205",638861.72591274,5520061.79565943
"2202","2202",638861.72591274,5515061.79565943,643861.72591274,5520061.79565943,"205",ORPIERRE,"05",HAUTES-ALPES,"0515","200068765",CC du Sisteronais-Buëch,"05097",ORPIERRE,Chef-lieu canton,0.3,"05",HAUTES-ALPES,"205",638861.72591274,5515061.79565943
"2203","2203",638861.72591274,5510061.79565943,643861.72591274,5515061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05014",BARRET-SUR-MEOUGE,Commune simple,0.2,"05",HAUTES-ALPES,"205",638861.72591274,5510061.79565943
"2204","2204",638861.72591274,5505061.79565943,643861.72591274,5510061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05014",BARRET-SUR-MEOUGE,Commune simple,0.2,"05",HAUTES-ALPES,"205",638861.72591274,5505061.79565943
"2205","2205",638861.72591274,5500061.79565943,643861.72591274,5505061.79565943,"205",RIBIERS,"05",HAUTES-ALPES,"0516","200068765",CC du Sisteronais-Buëch,"05047",EOURRES,Commune simple,0.1,"05",HAUTES-ALPES,"205",638861.72591274,5500061.79565943
"2206","2206",638861.72591274,5495061.79565943,643861.72591274,5500061.79565943,"404",NOYERS-SUR-JABRON,"04",ALPES-DE-HAUTE-PROVENCE,"0418","200071033",CC Jabron-Lure-Vançon-Durance,"04199",SAINT-VINCENT-SUR-JABRON,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"404",638861.72591274,5495061.79565943
"2207","2207",638861.72591274,5490061.79565943,643861.72591274,5495061.79565943,"404",NOYERS-SUR-JABRON,"04",ALPES-DE-HAUTE-PROVENCE,"0418","200071033",CC Jabron-Lure-Vançon-Durance,"04051",CHATEAUNEUF-MIRAVAIL,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",638861.72591274,5490061.79565943
"2208","2208",638861.72591274,5485061.79565943,643861.72591274,5490061.79565943,"404",SAINT-ETIENNE-LES-ORGUES,"04",ALPES-DE-HAUTE-PROVENCE,"0423","240400440",CC Pays Forcalquier et Montagne de Lure,"04101",LARDIERS,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",638861.72591274,5485061.79565943
"2209","2209",638861.72591274,5480061.79565943,643861.72591274,5485061.79565943,"404",SAINT-ETIENNE-LES-ORGUES,"04",ALPES-DE-HAUTE-PROVENCE,"0423","240400440",CC Pays Forcalquier et Montagne de Lure,"04101",LARDIERS,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"404",638861.72591274,5480061.79565943
