customer weight coord_x coord_y id_grid5km fid x_LAMB93 y_LAMB93
825 36243.5 3980578.776061306 2229284.3316481626 824 2376 930479.4996365855 6224867.977234913
826 1036.0 3980389.683587257 2225653.6888210075 825 2377 930610.1691469052 6221222.090376044
827 45.0 3993744.07411886 2411787.4930934324 826 2393 927465.6638962053 6408240.827869179
828 147.5 3993558.465586121 2408251.6647469006 827 2394 927594.649661035 6404698.218661956
829 166.5 3993372.8252016157 2404713.96350539 828 2395 927723.7080849209 6401153.613865206
830 23.0 3993001.4494123287 2397632.944043905 829 2397 927982.0430714712 6394058.413064492
831 288.0 3992815.7142756754 2394089.6266856156 830 2398 928111.319714997 6390507.814839656
832 288.5 3992629.9478235105 2390544.438155717 831 2399 928240.6691793019 6386955.216583552
833 31.0 3992444.1501905136 2386997.378893533 832 2400 928370.0915048737 6383400.617184184
834 12.0 3992258.321511609 2383448.449341753 833 2401 928499.5867322223 6379844.015528939
835 108.0 3991700.6505523943 2372790.44342701 834 2404 928888.5102303704 6369162.185892437
836 46.0 3991514.699044034 2369234.0372120356 835 2405 929018.2974703816 6365597.564075056
837 343.0 3991328.7171680843 2365675.7629721225 836 2406 929148.1578150612 6362030.934429359
838 400.5 3991142.705060948 2362115.6211704356 837 2407 929278.0913050554 6358462.295838986
839 347.5 3990956.662859274 2358553.6122735967 838 2408 929408.0979810338 6354891.647186945
840 644.5 3990770.5906999577 2354989.73675165 839 2409 929538.1778836887 6351318.987355621
841 82.0 3990584.488720141 2351423.9950780785 840 2410 929668.331053735 6347744.315226769
842 220.0 3990398.3570572124 2347856.387729806 841 2411 929798.5575319107 6344167.62968152
843 204.0 3990212.1958488068 2344286.915187207 842 2412 929928.8573589765 6340588.929600372
844 2.0 3990026.0052328063 2340715.5779341105 843 2413 930059.2305757161 6337008.2138632005
845 269.0 3989839.7853473397 2337142.3764578043 844 2414 930189.677222936 6333425.48134925
846 50.5 3989653.5363307814 2333567.3112490205 845 2415 930320.1973414656 6329840.730937129
847 14.0 3989467.258321753 2329990.3828019733 846 2416 930450.7909721573 6326253.961504831
848 258.5 3989280.9514591238 2326411.591614355 847 2417 930581.4581558864 6322665.171929703
849 1137.5 3989094.615882009 2322830.938187315 848 2418 930712.1989335512 6319074.361088473
850 2354.0 3988908.251729771 2319248.4230254926 849 2419 930843.0133460732 6315481.52785723
851 1241.5 3988721.8591420185 2315664.046637004 850 2420 930973.9014343962 6311886.671111439
852 24.0 3988535.438258608 2312077.8095334717 851 2421 931104.8632394877 6308289.789725929
853 171.0 3988348.9892196422 2308489.7122299867 852 2422 931235.8988023382 6304690.882574893
854 100.0 3988162.5121654714 2304899.755245166 853 2423 931367.0081639608 6301089.948531898
855 2580.0 3987976.0072366926 2301307.939101111 854 2424 931498.1913653918 6297486.986469873
856 384.5 3987789.474574149 2297714.2643234287 855 2425 931629.4484476909 6293881.995261116
857 322.5 3987602.9143189327 2294118.731441256 856 2426 931760.7794519407 6290274.973777288
858 88.0 3987416.3266123813 2290521.3409872293 857 2427 931892.1844192465 6286665.920889419
859 50.0 3987229.71159608 2286922.0934975143 858 2428 932023.6633907375 6283054.835467899
860 232.5 3987043.0694118612 2283320.989511806 859 2429 932155.2164075655 6279441.716382486
861 4.0 3986856.400201805 2279718.0295733195 860 2430 932286.8435109055 6275826.562502305
862 1206.5 3986669.704108237 2276113.2142288066 861 2431 932418.5447419558 6272209.372695836
863 3643.0 3986482.981273731 2272506.544028567 862 2432 932550.320141938 6268590.14583093
864 9750.0 3986296.2318411097 2268898.019526444 863 2433 932682.1697520966 6264968.880774796
865 1178.5 3986109.4559534397 2265287.6412798213 864 2434 932814.0936136995 6261345.576394007
866 124.0 3985922.6537540373 2261675.4098496297 865 2435 932946.091768038 6257720.231554495
867 14.0 3985735.825386465 2258061.325800389 866 2436 933078.1642564263 6254092.845121563
868 1.0 3985548.9709945326 2254445.3897001334 867 2437 933210.311120202 6250463.415959859
869 2059.5 3985362.0907222982 2250827.6021205103 868 2438 933342.5324007261 6246831.942933407
870 3.0 3985175.184714066 2247207.963636704 869 2439 933474.8281393829 6243198.424905579
871 271.5 3984801.296068062 2239963.136275231 870 2441 933739.6431567479 6235925.249296108
872 10285.5 3984614.3137201364 2236337.9485658486 871 2442 933872.1625183416 6232285.589438013
873 52207.5 3984427.3062159047 2232710.9122888846 872 2443 934004.7565038379 6228643.880025644
874 44472.5 3984240.273700908 2229082.0280374466 873 2444 934137.4251547384 6225000.119919169
875 38.0 3997302.311810489 2411591.888227989 874 2461 931019.2829882227 6408371.226544603
876 157.0 3997118.7225637455 2408055.9709396344 875 2462 931150.2838540071 6404828.691280728
877 102.0 3996935.101813301 2404518.1807750417 876 2463 931281.3585139756 6401284.160468981
878 653.0 3996200.3064230056 2390348.299922712 877 2467 931806.3959165931 6387086.059544327
879 7.0 3996016.5301425545 2386801.151832845 878 2468 931937.8401633605 6383531.534338574
880 22.0 3995832.723155505 2383252.133472802 879 2469 932069.3584508243 6379975.006918737
881 137.5 3995648.885595559 2379701.245288814 880 2470 932200.9508201508 6376416.476171598
882 61.0 3995465.0175966625 2376148.4877305096 881 2471 932332.6173125291 6372855.94098332
883 472.0 3995281.119293005 2372593.861250918 882 2472 932464.3579691713 6369293.40023944
884 168.5 3995097.190819019 2369037.366306492 883 2473 932596.1728313128 6365728.852824869
885 258.5 3994913.2323093815 2365479.0033571133 884 2474 932728.061940212 6362162.297623888
886 434.5 3994729.243899012 2361918.772866063 885 2475 932860.0253371506 6358593.733520163
887 237.5 3994545.225723075 2358356.6753000747 886 2476 932992.0630634332 6355023.159396727
888 1218.5 3994361.1779169785 2354792.7111293073 887 2477 933124.1751603878 6351450.574135984
889 1824.0 3994177.1006163736 2351226.8808273594 888 2478 933256.3616693655 6347875.976619716
890 297.0 3993992.993957156 2347659.1848712685 889 2479 933388.6226317408 6344299.365729077
891 10.5 3993808.8580754646 2344089.6237415243 890 2480 933520.958088911 6340720.740344587
892 173.5 3993624.693107683 2340518.197922069 891 2481 933653.368082297 6337140.099346145
893 84.0 3993440.4991904395 2336944.9079003064 892 2482 933785.8526533429 6333557.441613019
894 2342.0 3993256.2764606033 2333369.754167084 893 2483 933918.4118435159 6329972.766023843
895 234.5 3993072.025055291 2329792.7372167306 894 2484 934051.0456943066 6326386.071456631
896 526.0 3992887.7451118627 2326213.8575470513 895 2485 934183.7542472291 6322797.3567887535
897 1298.5 3992703.436767921 2322633.115659316 896 2486 934316.5375438202 6319206.620896963
898 3948.5 3992519.100161314 2319050.512058275 897 2487 934449.3956256411 6315613.862657374
899 501.5 3992334.7354301326 2315466.0472521605 898 2488 934582.3285342751 6312019.080945472
900 17.0 3992150.342712715 2311879.7217527134 899 2489 934715.3363113297 6308422.274636109
901 87.0 3991965.9221476396 2308291.5360751385 900 2490 934848.4189984357 6304823.442603504
902 384.0 3991781.473873732 2304701.490738169 901 2491 934981.5766372471 6301222.5837212475
903 15.5 3991596.998030062 2301109.5862640226 902 2492 935114.8092694414 6297619.69686229
904 976.0 3991412.4947559405 2297515.8231784212 903 2493 935248.1169367195 6294014.780898955
905 339.0 3991227.964190928 2293920.2020106213 904 2494 935381.4996808058 6290407.834702925
906 1182.0 3991043.4064748245 2290322.7232933724 905 2495 935514.9575434481 6286798.857145254
907 170.5 3990858.821747678 2286723.3875629585 906 2496 935648.4905664178 6283187.8470963575
908 27.0 3990674.210149778 2283122.19535919 907 2497 935782.0987915099 6279574.803426015
909 348.0 3990489.571821661 2279519.1472253995 908 2498 935915.7822605424 6275959.725003376
910 1023.0 3990304.9069041065 2275914.243708456 909 2499 936049.5410153574 6272342.610696944
911 240.5 3990120.2155381385 2272307.4853587765 910 2500 936183.3750978202 6268723.459374595
912 280.5 3989935.4978650264 2268698.8727303194 911 2501 936317.28454982 6265102.269903558
913 3803.0 3989750.754026283 2265088.406380589 912 2502 936451.2694132694 6261479.041150433
914 575.5 3989565.9841636666 2261476.086870631 913 2503 936585.3297301045 6257853.771981176
915 841.0 3989381.18841918 2257861.9147650823 914 2504 936719.465542285 6254226.46126111
916 44.0 3989011.5198538275 2250628.0150434403 915 2506 936987.9638206403 6246965.710626624
917 2174.5 3988456.826455896 2239763.285314405 916 2509 937391.2785036202 6236059.24464002
918 38287.5 3988271.878415935 2236138.0096919485 917 2510 937525.868170355 6232419.660750969
919 83.0 4001223.7285405663 2418464.8132435298 918 2527 934307.020104052 6415582.584850035
920 80.0 4001042.221319608 2414932.5549673745 919 2528 934439.8862947123 6412044.112361002
921 54.5 4000860.682682113 2411398.422991645 920 2529 934572.8273314125 6408503.646583443
922 169.0 4000497.5116789886 2404324.539621853 921 2531 934838.9341094055 6401416.730729269
923 464.0 3999952.522815804 2393699.672411292 922 2534 935238.6566627618 6390771.379558522
924 789.0 3999770.798423984 2390154.307160519 923 2535 935372.0476503777 6387218.930755567
925 83.5 3999589.043532838 2386607.0712158624 924 2536 935505.5137758104 6383664.480893534
926 513.0 3999407.258274357 2383057.9650202375 925 2537 935639.0550808354 6380108.0288598575
927 165.5 3999225.442780775 2379506.989019987 926 2538 935772.671607252 6376549.573541343
928 415.0 3999043.5971845663 2375954.1436648523 927 2539 935906.363396883 6372989.113824176
929 190.5 3998861.721618445 2372399.4294079756 928 2540 936040.1304915745 6369426.648593919
930 197.0 3998679.816215368 2368842.846705921 929 2541 936173.9729331962 6365862.1767355045
931 53.5 3998497.8811085313 2365284.396018683 930 2542 936307.8907636411 6362295.6971332375
932 87.0 3998315.9164313725 2361724.077809657 931 2543 936441.8840248258 6358727.208670811
933 190.5 3998133.9223175715 2358161.892545688 932 2544 936575.9527586903 6355156.710231276
934 16.0 3997951.898901047 2354597.8406970478 933 2545 936710.0970071985 6351584.200697065
935 3528.5 3997769.846315962 2351031.922737449 934 2546 936844.3168123373 6348009.678949982
936 996.0 3997587.764696717 2347464.1391440406 935 2547 936978.6122161174 6344433.143871203
937 1895.5 3997405.6541779563 2343894.4903974277 936 2548 937112.9832605736 6340854.594341274
938 328.0 3997223.5148945646 2340322.976981665 937 2549 937247.4299877634 6337274.029240118
939 1011.0 3997041.346981668 2336749.5993842697 938 2550 937381.9524397684 6333691.447447025
940 2691.5 3996859.150574634 2333174.358096203 939 2551 937516.5506586938 6330106.847840655
941 78.0 3996676.925809071 2329597.2536119064 940 2552 937651.2246866684 6326520.229299042
942 3.0 3996494.67282083 2326018.286429302 941 2553 937785.9745658448 6322931.590699585
943 272.5 3996312.3917460013 2322437.457049771 942 2554 937920.8003383989 6319340.930919058
944 2.0 3996130.08272092 2318854.7659781794 943 2555 938055.7020465308 6315748.248833598
945 37.0 3995947.7458821586 2315270.2137228735 944 2556 938190.6797324639 6312153.543318716
946 2056.0 3995765.381366535 2311683.8007957083 945 2557 938325.7334384455 6308556.813249287
947 29.0 3995582.9893111056 2308095.5277120015 946 2558 938460.8632067468 6304958.057499555
948 251.0 3995400.569853171 2304505.3949906044 947 2559 938596.0690796624 6301357.274943134
949 264.0 3995218.1231302707 2300913.403153847 948 2560 938731.351099511 6297754.464452998
950 326.0 3995035.6492801877 2297319.552727568 949 2561 938866.7093086349 6294149.624901493
951 240.5 3994853.1484409473 2293723.844241136 950 2562 939002.1437494003 6290542.755160328
952 148.0 3994670.620750814 2290126.278227418 951 2563 939137.6544641973 6286933.85410058
953 773.5 3994488.0663482966 2286526.8552228133 952 2564 939273.2414954397 6283322.920592689
954 368.5 3994305.485372144 2282925.575767246 953 2565 939408.9048855653 6279709.953506458
955 127.5 3994122.877961347 2279322.4404041665 954 2566 939544.6446770355 6276094.951711059
956 53.5 3993940.244255139 2275717.4496805575 955 2567 939680.460912336 6272477.914075022
957 1802.5 3993757.5843929946 2272110.6041469523 956 2568 939816.3536339761 6268858.839466244
958 589.5 3993574.8985146307 2268501.904357427 957 2569 939952.3228844893 6265237.726751981
959 335.0 3993392.1867600055 2264891.350869599 958 2570 940088.3687064329 6261614.574798856
960 154.5 3993209.4492693194 2261278.944244631 959 2571 940224.491142388 6257989.382472848
961 1818.0 3993026.686183015 2257664.6850472772 960 2572 940360.6902349597 6254362.1486393055
962 195.0 3992843.8976417747 2254048.5738458075 961 2573 940496.9660267776 6250732.872162927
963 2034.5 3992661.083786526 2250430.6112121027 962 2574 940633.3185604949 6247101.551907782
964 370.5 3992478.2447584365 2246810.79772158 963 2575 940769.7478787889 6243468.186737292
965 85.5 3992295.3806989156 2243189.133953255 964 2576 940906.2540243607 6239832.775514245
966 66.0 3992112.491749615 2239565.620489714 965 2577 941042.8370399358 6236195.317100781
967 3325.0 3991929.5780524286 2235940.2579171243 966 2578 941179.4969682638 6232555.810358403
968 99553.5 3991746.6397494916 2232313.04682526 967 2579 941316.2338521183 6228914.254147972
969 44.0 4004778.193456589 2418273.6617192836 968 2595 937856.4619202842 6415716.873866628
970 540.5 4004598.704894963 2414741.316413208 969 2596 937991.340858206 6412178.477527553
971 470.5 4004419.1852676775 2411207.097425674 970 2597 938126.2957759865 6408638.087942851
972 268.5 4004239.6347035924 2407671.005176047 971 2598 938261.3267158682 6405095.704004328
973 28.0 4004060.0533318063 2404133.0400870536 972 2599 938396.4337201177 6401551.324603175
974 3.0 4003700.7986827143 2397051.4930987833 973 2601 938666.8760909038 6394456.574974624
975 132.0 4003521.125664795 2393507.9120618603 974 2602 938802.2115420918 6390906.202526498
976 942.5 4003341.422357946 2389962.459910281 975 2603 938937.62322695 6387353.83017428
977 1531.0 4003161.6888924576 2386415.137083703 976 2604 939073.1111878634 6383799.456806049
978 410.5 4002981.925398854 2382865.9440251533 977 2605 939208.6754672409 6380243.081309262
979 424.0 4002802.1320079 2379314.8811810864 978 2606 939344.3161075145 6376684.7025707485
980 1544.0 4002622.3088505985 2375761.9490013546 979 2607 939480.0331511409 6373124.319476719
981 154.5 4002442.4560581893 2372207.14793921 980 2608 939615.8266406 6369561.930912759
982 420.5 4002262.5737621514 2368650.4784513284 981 2609 939751.6966183956 6365997.535763824
983 21.0 4002082.662094202 2365091.9409978157 982 2610 939887.6431270556 6362431.132914247
984 44.0 4001902.721186295 2361531.5360421785 983 2611 940023.6662091314 6358862.721247741
985 17.0 4001722.7511706264 2357969.2640513736 984 2612 940159.7659071984 6355292.299647382
986 98.5 4001542.7521796264 2354405.1254957863 985 2613 940295.9422638561 6351719.866995628
987 142.0 4001362.724345967 2350839.120849238 986 2614 940432.1953217277 6348145.422174305
988 225.0 4001182.6678025564 2347271.250588991 987 2615 940568.5251234602 6344568.964064614
989 817.0 4001002.5826825425 2343701.5151957623 988 2616 940704.9317117248 6340990.491547125
990 3273.5 4000822.4691193113 2340129.915153719 989 2617 940841.4151292166 6337410.003501786
991 3611.0 4000642.3272464885 2336556.450950491 990 2618 940977.9754186545 6333827.498807911
992 1615.0 4000462.1571979364 2332981.1230771514 991 2619 941114.6126227818 6330242.976344181
993 18.0 4000281.9591077575 2329403.9320282554 992 2620 941251.3267843649 6326656.434988659
994 197.5 4000101.7331102933 2325824.878301836 993 2621 941388.1179461954 6323067.873618764
995 110.5 3999921.4793401225 2322243.9623993877 994 2622 941524.9861510881 6319477.291111297
996 141.5 3999741.1979320645 2318661.1848258898 995 2623 941661.9314418823 6315884.686342417
997 73.5 3999560.8890211754 2315076.5460898015 996 2624 941798.953861441 6312290.058187663
998 403.0 3999380.5527427522 2311490.046703091 997 2625 941936.0534526515 6308693.40552193
999 20.5 3999200.1892323294 2307901.6871811897 998 2626 942073.2302584252 6305094.7272194885
1000 392.5 3999019.7986256806 2304311.468043061 999 2627 942210.4843216976 6301494.022153974
