customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 x_WGS84 y_WGS84
1098 38.0 3928447.802420282 2354843.519127651 2355 7540 867606.8 6345458 5.096864086806018 44.18810171556061
1099 297.0 3930443.5633700695 2354659.506030648 2356 7541 869606.8 6345458 5.121873343567315 44.18762088428451
1100 149.5 3932439.334808037 2354475.530763369 2357 7542 871606.8 6345458 5.146882174527544 44.18713435369106
1101 84.5 3934435.116676617 2354291.593326007 2358 7543 873606.8 6345458 5.171890574680426 44.18664212393098
1102 28.0 3942418.347305312 2353556.221877505 2362 7547 881606.8 6345458 5.271919767111105 44.18461621630135
1103 52.0 3946410.023705789 2353188.763133476 2364 7549 885606.8 6345458 5.321931648357694 44.18356907153601
1104 9.0 3948405.8769758646 2353005.0905060307 2365 7550 887606.8 6345458 5.346936892727543 44.183036951978835
1105 71.5 3950401.740215636 2352821.45570797 2366 7551 889606.8 6345458 5.371941666258952 44.18249913452451
1106 1.0 3968364.94849244 2351170.4447761425 2368 7560 907606.8 6345458 5.596962615271988 44.17740240013703
1107 28.0 3970360.908256112 2350987.1882449714 2369 7561 909606.8 6345458 5.621962405438237 44.17680761316565
1108 36.0 3972356.877354638 2350803.9695365625 2370 7562 911606.8 6345458 5.64696166978307 44.17620713022671
1109 19.0 3974352.85573024 2350620.788649965 2371 7563 913606.8 6345458 5.6719604033117115 44.175600951506205
1110 11.0 3976348.8433251297 2350437.645584193 2372 7564 915606.8 6345458 5.696958601030013 44.17498907719185
1111 16.0 3978344.840081508 2350254.540338192 2373 7565 917606.8 6345458 5.721956257944478 44.17437150747316
1112 5.0 3980340.845941566 2350071.472910846 2374 7566 919606.8 6345458 5.746953369062256 44.17374824254137
1113 6.0 3982336.8608474825 2349888.443300999 2375 7567 921606.8 6345458 5.7719499293911545 44.173119282589504
1114 36.0 3984332.8847414246 2349705.451507425 2376 7568 923606.8 6345458 5.796945933939638 44.17248462781231
1115 331.0 3986328.91756555 2349522.497528848 2377 7569 925606.8 6345458 5.821941377716843 44.17184427840634
1116 34.0 3988324.959262004 2349339.5813639355 2378 7570 927606.8 6345458 5.846936255732578 44.17119823456988
1117 109.5 3990321.009772921 2349156.703011296 2379 7571 929606.8 6345458 5.871930562997331 44.17054649650294
1118 144.0 3992317.069040424 2348973.862469483 2380 7572 931606.8 6345458 5.896924294522274 44.169889064407386
1119 239.0 3994313.1370066246 2348791.059737 2381 7573 933606.8 6345458 5.9219174453192736 44.16922593848672
1120 278.5 3996309.213613624 2348608.294812287 2382 7574 935606.8 6345458 5.946910010400891 44.16855711894628
1121 36.5 3998305.2988035097 2348425.56769373 2383 7575 937606.8 6345458 5.97190198478039 44.16788260599312
1122 49.0 4000301.39251836 2348242.878379653 2384 7576 939606.8 6345458 5.996893363471743 44.1672023998361
1123 4.0 4002297.49470024 2348060.2268683426 2385 7577 941606.8 6345458 6.021884141489643 44.1665165006858
1124 2.0 4008285.851468545 2347512.4991328428 2388 7580 947606.8 6345458 6.096852821660352 44.164424647407344
1125 24.0 4010281.9869389706 2347329.998814176 2389 7581 949606.8 6345458 6.121841147145831 44.16371597842485
1126 19.0 4012278.130586581 2347147.536288803 2390 7582 951606.8 6345458 6.146828847042234 44.16300161752835
1127 1.0 4014274.2823533705 2346965.1115546543 2391 7583 953606.8 6345458 6.171815916368664 44.162281564938944
1128 58.0 4016270.442181323 2346782.724609609 2392 7584 955606.8 6345458 6.196802350144981 44.161555820879514
1129 61.5 4018266.61001241 2346600.375451499 2393 7585 957606.8 6345458 6.221788143391809 44.160824385574706
1130 62.5 4022258.969451816 2346235.7904870966 2395 7587 961606.8 6345458 6.271757788383335 44.15934444213619
1131 543.5 4024255.1609440176 2346053.55467618 2396 7588 963606.8 6345458 6.296741630173144 44.1585959344605
1132 1.0 4028247.5671830326 2345689.19638492 2398 7590 967606.8 6345458 6.346707327459519 44.157081848354544
1133 9.0 4030243.781813657 2345507.0738996137 2399 7591 969606.8 6345458 6.37168917300593 44.15631627039284
1134 2.0 4036232.471052597 2344960.9330540216 2402 7594 975606.8 6345458 6.446630637574009 44.1539853997208
1135 2.0 4038228.7157208063 2344778.9616333465 2403 7595 977606.8 6345458 6.471609751832158 44.15319706470254
1136 245.0 4046213.767452018 2344051.4535151618 2407 7599 985606.8 6345458 6.571519206665006 44.149986840507694
1137 51.5 4048210.048358442 2343869.6708621 2408 7600 987606.8 6345458 6.596494794980766 44.14917006466999
1138 46.0 4060187.880291478 2342779.7674678355 2414 7606 999606.8 6345458 6.7463330292016135 44.144149982939375
1139 3.0 4068173.236824784 2342053.9197474746 2418 7610 1007606.8 6345458 6.846210254112345 44.14068954114175
1140 23.0 4072165.954265056 2341691.2221663697 2420 7612 1011606.8 6345458 6.896144268162742 44.1389252104288
1141 2.0 4120080.4182301504 2337350.605268821 2442 7636 1059606.8 6345458 7.4950978716148695 44.11598040986429
1142 26.0 4124073.430574788 2336989.8656253484 2444 7638 1063606.8 6345458 7.544988258527575 44.11392067885101
1143 33.0 4126069.94405221 2336809.552186355 2445 7639 1065606.8 6345458 7.569932092267788 44.11288229840961
1144 13.0 4128066.462321358 2336629.276328888 2446 7640 1067606.8 6345458 7.594875012959005 44.11183824177207
1145 4.0 4130062.985323455 2336449.0380476685 2447 7641 1069606.8 6345458 7.619817015673915 44.11078850926088
1146 51.0 3898336.089838391 2355619.633247956 2450 7664 837606.8 6343458 4.721132205948565 44.17663280731647
1147 2705.0 3900331.683660601 2355435.062125382 2451 7665 839606.8 6343458 4.7461393302868995 44.176237611578244
1148 1354.0 3902327.288825488 2355250.5287821745 2452 7666 841606.8 6343458 4.771146104309474 44.17583671633079
1149 119.0 3904322.905275568 2355066.0332193845 2453 7667 843606.8 6343458 4.796152523007708 44.17543012169832
1150 359.5 3906318.5329533513 2354881.5754379965 2454 7668 845606.8 6343458 4.821158581373449 44.17501782780681
1151 1023.5 3908314.171801336 2354697.1554389424 2455 7669 847606.8 6343458 4.846164274398982 44.17459983478401
1152 731.0 3910309.821762012 2354512.773223098 2456 7670 849606.8 6343458 4.871169597077025 44.17417614275941
1153 344.0 3912305.482777861 2354328.428791285 2457 7671 851606.8 6343458 4.896174544400745 44.17374675186427
1154 9.0 3914301.154791353 2354144.122144259 2458 7672 853606.8 6343458 4.9211791113637595 44.173311662231654
1155 660.5 3916296.8377449512 2353959.8532827343 2459 7673 855606.8 6343458 4.946183292960145 44.17287087399635
1156 91.0 3918292.531581108 2353775.622207351 2460 7674 857606.8 6343458 4.9711870841844386 44.172424387294875
1157 151.0 3920288.2362422654 2353591.428918702 2461 7675 859606.8 6343458 4.99619048003165 44.171972202265586
1158 21.0 3922283.951670858 2353407.2734173285 2462 7676 861606.8 6343458 5.021193475497261 44.171514319048555
1159 37.5 3924279.6778093097 2353223.155703717 2463 7677 863606.8 6343458 5.046196065577238 44.171050737785635
1160 33.0 3926275.414600034 2353039.0757782776 2464 7678 865606.8 6343458 5.071198245268034 44.17058145862041
1161 28.0 3928271.161985437 2352855.03364138 2465 7679 867606.8 6343458 5.096200009566593 44.17010648169828
1162 1923.5 3930266.919907912 2352671.0292933336 2466 7680 869606.8 6343458 5.1212013534703615 44.169625807166355
1163 160.0 3932262.6883098455 2352487.0627344027 2467 7681 871606.8 6343458 5.146202271977289 44.169139435173534
1164 25.0 3934258.467133611 2352303.1339647733 2468 7682 873606.8 6343458 5.171202760085839 44.168647365870484
1165 20.5 3936254.256321576 2352119.2429845924 2469 7683 875606.8 6343458 5.196202812794989 44.168149599409595
1166 91.0 3968188.24579104 2349182.126563011 2477 7699 907606.8 6343458 5.596140363088278 44.15941065376856
1167 16.0 3970184.2023424543 2348998.877970386 2478 7700 909606.8 6343458 5.621132249381776 44.15881606065053
1168 30.0 3976172.127715525 2348449.358882862 2479 7703 915606.8 6343458 5.6961047363677535 44.15699811736189
1169 61.0 3978168.121220014 2348266.261413852 2480 7704 917606.8 6343458 5.721094491433517 44.156380748912845
1170 78.0 3980164.123818136 2348083.20172314 2481 7705 919606.8 6343458 5.746083701220415 44.15575768710447
1171 35.0 3982160.1354520153 2347900.179809577 2482 7706 921606.8 6343458 5.771072360740973 44.15512893212966
1172 8.0 3984156.156063765 2347717.195671948 2483 7707 923606.8 6343458 5.796060465008379 44.15449448418303
1173 64.0 3986152.185595488 2347534.249308992 2484 7708 925606.8 6343458 5.821048009036486 44.153854343461
1174 27.0 3988148.2239892734 2347351.340719383 2485 7709 927606.8 6343458 5.846034987839822 44.15320851016172
1175 33.0 3990144.271187202 2347168.469901752 2486 7710 929606.8 6343458 5.871021396433589 44.15255698448509
1176 7.5 3992140.327131341 2346985.636854657 2487 7711 931606.8 6343458 5.896007229833679 44.151899766632795
1177 2.0 3994136.391763748 2346802.841576613 2488 7712 933606.8 6343458 5.920992483056669 44.15123685680826
1178 152.0 3996132.465026468 2346620.084066068 2489 7713 935606.8 6343458 5.945977151119836 44.15056825521666
1179 529.0 3998128.546861536 2346437.36432142 2490 7714 937606.8 6343458 5.970961229041156 44.14989396206493
1180 176.0 4000124.63721097 2346254.682341016 2491 7715 939606.8 6343458 5.995944711839313 44.149213977561736
1181 22.0 4006112.958765548 2345706.8629678385 2494 7718 945606.8 6343458 6.070891539692417 44.14713987805686
1182 5.0 4008109.082592456 2345524.3320266963 2495 7719 947606.8 6343458 6.095872592199148 44.14643713026995
1183 81.5 4010105.214643671 2345341.838840671 2496 7720 949606.8 6343458 6.120853024686973 44.1457286922014
1184 240.0 4012101.3548611472 2345159.383407757 2497 7721 951606.8 6343458 6.1458328321789475 44.14501456407042
1185 118.0 4022082.17640994 2344247.672466243 2502 7726 961606.8 6343458 6.270722320560869 44.1413585802745
1186 204.5 4024078.3644053154 2344065.4435070297 2503 7727 963606.8 6343458 6.295698273604331 44.14061031647075
1187 76.5 4026074.560160285 2343883.2522854 2504 7728 965606.8 6343458 6.320673566834663 44.13985636418823
1188 13.0 4028070.763616704 2343701.098798921 2505 7729 967606.8 6343458 6.345648195281078 44.13909672366016
1189 2.0 4032063.1934012575 2343336.9050213685 2507 7731 971606.8 6343458 6.3955954379430295 44.13756037880912
1190 10.0 4034059.4196130433 2343154.8647251385 2508 7732 973606.8 6343458 6.420568042221009 44.13678367496141
1191 7.0 4042044.398565605 2342427.08076097 2512 7736 981606.8 6343458 6.520451563079507 44.13361998904892
1192 53.0 4046036.931689955 2342063.415071903 2514 7738 985606.8 6343458 6.5703891162427 44.132004027210655
1193 33.0 4048033.208960265 2341881.6387903625 2515 7739 987606.8 6343458 6.5953568236351545 44.131187517441
1194 1.0 4058014.700061538 2340973.3228887864 2520 7744 997606.8 6343458 6.720184470264198 44.12701969024018
1195 8.0 4060011.0188235017 2340791.7727871407 2521 7745 999606.8 6343458 6.745147786809738 44.126169070933784
1196 10.0 4064003.676422351 2340428.785635727 2523 7747 1003606.8 6343458 6.795072167463721 44.124450780548194
1197 12.0 4066000.01514248 2340247.348579022 2524 7748 1005606.8 6343458 6.820033221661982 44.12358311000027
1198 10.0 4067996.360398553 2340065.94919692 2525 7749 1007606.8 6343458 6.844993511835809 44.12270975623931
1199 35.0 4069992.71213216 2339884.58748582 2526 7750 1009606.8 6343458 6.869953033032384 44.121830719535325
1200 70.5 4071989.070284876 2339703.2634420544 2527 7751 1011606.8 6343458 6.8949117802998074 44.12094600016003
1201 24.0 4073985.434798263 2339521.977061888 2528 7752 1013606.8 6343458 6.919869748687107 44.120055598386905
1202 8.0 4085963.752178503 2338435.049501213 2534 7758 1025606.8 6343458 7.0696009253919305 44.11459387292851
1203 1.0 4087960.159579214 2338254.0266574053 2535 7759 1027606.8 6343458 7.094553303070104 44.11366370217462
1204 2.0 4101935.1730991206 2336987.92020161 2542 7766 1041606.8 6343458 7.269196753404498 44.10699347909296
1205 11.5 4103931.626000883 2336807.198291101 2543 7767 1043606.8 6343458 7.294142445120471 44.10601787535645
1206 7.5 4119903.4395423634 2335362.776082186 2551 7775 1059606.8 6343458 7.493676677751986 44.098008670889044
1207 10.0 4121899.939145151 2335182.3923675874 2552 7776 1061606.8 6343458 7.51861447023333 44.0969819781469
1208 4.0 4125892.952977717 2334821.7375908056 2554 7778 1065606.8 6343458 7.568487343261385 44.094911567998814
1209 339.0 4127889.4670898793 2334641.466518243 2555 7779 1067606.8 6343458 7.593422413959443 44.09386785123217
1210 1.0 4131882.509411812 2334281.036978408 2557 7781 1071606.8 6343458 7.643289799110147 44.09176339592503
1211 41.0 3898159.523956129 2353631.0553581533 2560 7803 837606.8 6341458 4.7205872121582475 44.15863561121174
1212 230.0 3900155.114736424 2353446.4936119607 2561 7804 839606.8 6341458 4.745586423154381 44.15824054431516
1213 490.5 3902150.71685151 2353261.969604424 2562 7805 841606.8 6341458 4.770585284167316 44.15783977976657
1214 780.0 3904146.33024385 2353077.4833365856 2563 7806 843606.8 6341458 4.795583790193224 44.15743331769003
1215 311.5 3906141.9548558975 2352893.034809449 2564 7807 845606.8 6341458 4.8205819362287015 44.157021158211485
1216 1245.0 3908137.590630096 2352708.624023964 2565 7808 847606.8 6341458 4.845579717270774 44.15660330145859
1217 2351.5 3910133.23750888 2352524.2509810026 2566 7809 849606.8 6341458 4.870577128316913 44.156179747560735
1218 81.0 3912128.895434676 2352339.9156813994 2567 7810 851606.8 6341458 4.8955741643650255 44.155750496649134
1219 214.5 3914124.5643498986 2352155.618125927 2568 7811 853606.8 6341458 4.92057082041348 44.1553155488567
1220 1096.0 3916120.244196954 2351971.3583152946 2569 7812 855606.8 6341458 4.945567091461092 44.15487490431816
1221 149.5 3918115.934918243 2351787.1362501755 2570 7813 857606.8 6341458 4.970562972507144 44.15442856316998
1222 152.0 3920111.636456151 2351602.951931162 2571 7814 859606.8 6341458 4.99555845855139 44.15397652555039
1223 50.0 3924103.0717513263 2351234.6965335747 2573 7816 863606.8 6341458 5.045548225635837 44.153055361458655
1224 66.0 3926098.8053933233 2351050.6254559327 2574 7817 865606.8 6341458 5.070542496677938 44.15258623527178
1225 115.0 3928094.549621395 2350866.592126244 2575 7818 867606.8 6341458 5.095536352722044 44.15211141318402
1226 40.5 3930090.30437788 2350682.5965448245 2576 7819 869606.8 6341458 5.120529788770333 44.15163089534241
1227 17.0 3944060.8776233583 2349395.684441696 2583 7826 883606.8 6341458 5.295471661516514 44.14810780206375
1228 4.0 3946056.714530206 2349211.990851249 2584 7827 885606.8 6341458 5.320461557738728 44.14758172369577
1229 21.0 3954040.1616702 2348477.5939730043 2588 7831 893606.8 6341458 5.420416443178065 44.14542046836567
1230 2.0 3966015.6245612353 2347377.131062513 2589 7837 905606.8 6341458 5.570334123986815 44.14200777843767
1231 194.0 3989967.556378145 2345180.281335456 2601 7849 929606.8 6341458 5.870112805063642 44.134567635850104
1232 10.0 3991963.608860577 2344997.45580238 2602 7850 931606.8 6341458 5.895090745322299 44.13391063216756
1233 728.5 3995955.7398009766 2344631.917921148 2604 7852 935606.8 6341458 5.945044881980746 44.13257955464741
1234 936.0 3997951.818142915 2344449.20556988 2605 7853 937606.8 6341458 5.970021068425203 44.13190548122166
1235 73.5 3999947.90498864 2344266.530942656 2606 7854 939606.8 6341458 5.9949966603107665 44.131225718296264
1236 1.0 4001944.0002801074 2344083.894037779 2607 7855 941606.8 6341458 6.01997165266154 44.13054026608154
1237 11.0 4003940.1039592624 2343901.294853504 2608 7856 943606.8 6341458 6.044946040502348 44.129849124789565
1238 2.0 4005936.2159680375 2343718.733388002 2609 7857 945606.8 6341458 6.069919818858733 44.12915229463416
1239 15.0 4007932.336248354 2343536.2096394054 2610 7858 947606.8 6341458 6.094892982756975 44.12844977583086
1240 129.5 4009928.464742121 2343353.723605785 2611 7859 949606.8 6341458 6.119865527224088 44.127741568597
1241 125.0 4011924.6013912377 2343171.275285169 2612 7860 951606.8 6341458 6.144837447287829 44.12702767315168
1242 15.0 4017913.05968948 2342624.156580653 2615 7863 957606.8 6341458 6.219749411347626 44.124851859763886
1243 54.0 4019909.228378732 2342441.85909109 2616 7864 959606.8 6341458 6.244718784090486 44.12411521369848
1244 315.0 4021905.404932644 2342259.599303782 2617 7865 961606.8 6341458 6.269687507580093 44.12337288054324
1245 97.0 4023901.589293041 2342077.377216403 2618 7866 963606.8 6341458 6.294655576848783 44.12262486052781
1246 1.0 4025897.7814017376 2341895.1928265835 2619 7867 965606.8 6341458 6.319622986929674 44.1218711538835
1247 12.0 4027893.981200536 2341713.046131904 2620 7868 967606.8 6341458 6.34458973285667 44.12111176084338
1248 3.0 4029890.188631224 2341530.937129858 2621 7869 969606.8 6341458 6.369555809664476 44.120346681642346
1249 2.0 4041867.590223728 2340439.0745170084 2627 7875 981606.8 6341458 6.519337941053342 44.115636810428
1250 2.0 4045860.115835481 2340075.421732218 2629 7877 985606.8 6341458 6.569259740267481 44.114021374998764
1251 2.0 4047856.3893316775 2339893.651842976 2630 7878 987606.8 6341458 6.5942195716983285 44.113205131205966
1252 9.0 4061830.49791156 2338622.317053416 2637 7885 1001606.8 6341458 6.768917989870616 44.10733229495208
