customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 customer_old
1739 968.2809888295077 4044622.964683036 2326160.750932633 1738 8850 985606.8 6327458.0 1792
1740 968.2809888295077 4046619.207901343 2325979.026369864 1739 8851 987606.8 6327458.0 1793
1741 968.2809888295077 4050611.715176704 2325615.6894024373 1740 8853 991606.8 6327458.0 1794
1742 968.2809888295077 4054604.249845479 2325252.5019588503 1741 8855 995606.8 6327458.0 1795
1743 968.2809888295077 4056600.527305506 2325070.96430068 1742 8856 997606.8 6327458.0 1796
1744 968.2809888295077 4058596.811437591 2324889.4640139565 1743 8857 999606.8 6327458.0 1797
1745 968.2809888295077 4060593.102182941 2324708.001095413 1744 8858 1001606.8 6327458.0 1798
1746 968.2809888295077 4062589.399482753 2324526.5755417 1745 8859 1003606.8 6327458.0 1799
1747 968.2809888295077 4068578.330120709 2323982.523035362 1746 8862 1009606.8 6327458.0 1800
1748 968.2809888295077 4070574.6530500543 2323801.246906492 1747 8863 1011606.8 6327458.0 1801
1749 968.2809888295077 4072570.98223964 2323620.008124941 1748 8864 1013606.8 6327458.0 1802
1750 968.2809888295077 4078560.006780932 2323076.5158271813 1749 8867 1019606.8 6327458.0 1803
1751 968.2809888295077 4080556.360422507 2322895.42639763 1750 8868 1021606.8 6327458.0 1804
1752 968.2809888295077 4082552.7200297695 2322714.3742964803 1751 8869 1023606.8 6327458.0 1805
1753 968.2809888295077 4086545.4569055415 2322352.3820635825 1752 8871 1027606.8 6327458.0 1806
1754 968.2809888295077 4088541.8340561087 2322171.441923772 1753 8872 1029606.8 6327458.0 1807
1755 968.2809888295077 4090538.21693648 2321990.5390962656 1754 8873 1031606.8 6327458.0 1808
1756 968.2809888295077 4092534.605487649 2321809.673576881 1755 8874 1033606.8 6327458.0 1809
1757 968.2809888295077 4096527.399366292 2321448.0544455657 1756 8876 1037606.8 6327458.0 1810
1758 968.2809888295077 4100520.2152197217 2321086.584495404 1757 8878 1041606.8 6327458.0 1811
1759 968.2809888295077 4102516.6312393215 2320905.9054522524 1758 8879 1043606.8 6327458.0 1812
1760 968.2809888295077 4104513.0525753982 2320725.2636910765 1759 8880 1045606.8 6327458.0 1813
1761 968.2809888295077 4112498.789902216 2320003.069374308 1760 8884 1053606.8 6327458.0 1814
1762 968.2809888295077 4118488.145822913 2319461.8148690057 1761 8887 1059606.8 6327458.0 1815
1763 968.2809888295077 4120484.607561932 2319281.471195191 1762 8888 1061606.8 6327458.0 1816
1764 968.2809888295077 4122481.074084996 2319101.164760419 1763 8889 1063606.8 6327458.0 1817
1765 968.2809888295077 3906726.0047203153 2336801.9776337454 1764 8920 847606.8 6325458.0 1818
1766 968.2809888295077 3908721.6219551098 2336617.678589034 1765 8921 849606.8 6325458.0 1819
1767 968.2809888295077 3910717.250171965 2336433.416964224 1766 8922 851606.8 6325458.0 1820
1768 968.2809888295077 3912712.8893128578 2336249.1927601667 1767 8923 853606.8 6325458.0 1821
1769 968.2809888295077 3914708.539319753 2336065.005977647 1768 8924 855606.8 6325458.0 1822
1770 968.2809888295077 3916704.20013461 2335880.8566174265 1769 8925 857606.8 6325458.0 1823
1771 968.2809888295077 3918699.871699376 2335696.744680166 1770 8926 859606.8 6325458.0 1824
1772 968.2809888295077 3920695.553955989 2335512.6701664985 1771 8927 861606.8 6325458.0 1825
1773 968.2809888295077 3922691.246846379 2335328.633077008 1772 8928 863606.8 6325458.0 1826
1774 968.2809888295077 3924686.950312464 2335144.6334121902 1773 8929 865606.8 6325458.0 1827
1775 968.2809888295077 3926682.6642961535 2334960.6711725187 1774 8930 867606.8 6325458.0 1828
1776 968.2809888295077 3928678.3887393503 2334776.7463583853 1775 8931 869606.8 6325458.0 1829
1777 968.2809888295077 3930674.123583943 2334592.858970144 1776 8932 871606.8 6325458.0 1830
1778 968.2809888295077 3932669.868771812 2334409.0090080807 1777 8933 873606.8 6325458.0 1831
1779 968.2809888295077 3934665.624244828 2334225.19647243 1778 8934 875606.8 6325458.0 1832
1780 968.2809888295077 3936661.389944852 2334041.4213633733 1779 8935 877606.8 6325458.0 1833
1781 968.2809888295077 3938657.1658137375 2333857.6836810424 1780 8936 879606.8 6325458.0 1834
1782 968.2809888295077 3940652.951793324 2333673.9834254878 1781 8937 881606.8 6325458.0 1835
1783 968.2809888295077 3942648.747825442 2333490.3205967285 1782 8938 883606.8 6325458.0 1836
1784 968.2809888295077 3946640.3698145486 2333123.1072193515 1783 8940 887606.8 6325458.0 1837
1785 968.2809888295077 3950632.031315507 2332756.0435478864 1784 8942 891606.8 6325458.0 1839
1786 968.2809888295077 3952627.8767374 2332572.567851303 1785 8943 893606.8 6325458.0 1840
1787 968.2809888295077 3954623.7318626 2332389.129580398 1786 8944 895606.8 6325458.0 1841
1788 968.2809888295077 3956619.596632866 2332205.7287348025 1787 8945 897606.8 6325458.0 1842
1789 968.2809888295077 3958615.4709899486 2332022.365314072 1788 8946 899606.8 6325458.0 1843
1790 968.2809888295077 3960611.354875585 2331839.039317716 1789 8947 901606.8 6325458.0 1844
1791 968.2809888295077 3962607.2482315055 2331655.7507451926 1790 8948 903606.8 6325458.0 1845
1792 968.2809888295077 3964603.150999427 2331472.4995958847 1791 8949 905606.8 6325458.0 1846
1793 968.2809888295077 3966599.063121056 2331289.2858691392 1792 8950 907606.8 6325458.0 1847
1794 968.2809888295077 3968594.984538091 2331106.109564241 1793 8951 909606.8 6325458.0 1848
1795 968.2809888295077 3970590.9151922176 2330922.9706804226 1794 8952 911606.8 6325458.0 1849
1796 968.2809888295077 3974582.803978433 2330556.8051726366 1795 8954 915606.8 6325458.0 1850
1797 968.2809888295077 3976578.761993841 2330373.778546858 1796 8955 917606.8 6325458.0 1851
1798 968.2809888295077 3978574.729012976 2330190.7893385068 1797 8956 919606.8 6325458.0 1852
1799 968.2809888295077 3980570.7049774714 2330007.837546533 1798 8957 921606.8 6325458.0 1853
1800 968.2809888295077 3982566.689828944 2329824.9231698373 1799 8958 923606.8 6325458.0 1854
1801 968.2809888295077 3984562.683509009 2329642.046207257 1800 8959 925606.8 6325458.0 1855
1802 968.2809888295077 3986558.685959261 2329459.206657575 1801 8960 927606.8 6325458.0 1856
1803 968.2809888295077 3988554.6971212886 2329276.404519506 1802 8961 929606.8 6325458.0 1857
1804 968.2809888295077 3992546.745346967 2328910.9124728763 1803 8963 933606.8 6325458.0 1858
1805 968.2809888295077 3994542.782293736 2328728.2225614814 1804 8964 935606.8 6325458.0 1859
1806 968.2809888295077 3996538.827718518 2328545.5700560627 1805 8965 937606.8 6325458.0 1860
1807 968.2809888295077 3998534.8815628462 2328362.9549550638 1806 8966 939606.8 6325458.0 1861
1808 968.2809888295077 4002527.014276203 2327997.8369598347 1807 8968 943606.8 6325458.0 1862
1809 968.2809888295077 4008515.275030445 2327450.4404581743 1808 8971 949606.8 6325458.0 1863
1810 968.2809888295077 4010511.378163551 2327268.049747997 1809 8972 951606.8 6325458.0 1864
1811 968.2809888295077 4012507.4893065984 2327085.6964298305 1810 8973 953606.8 6325458.0 1865
1812 968.2809888295077 4014503.608401024 2326903.380501664 1811 8974 955606.8 6325458.0 1866
1813 968.2809888295077 4016499.735388255 2326721.101961457 1812 8975 957606.8 6325458.0 1867
1814 968.2809888295077 4024484.3210933367 2325992.361637189 1813 8979 965606.8 6325458.0 1868
1815 968.2809888295077 4028476.6597789177 2325628.2157453466 1814 8981 969606.8 6325458.0 1869
1816 968.2809888295077 4030472.84037472 2325446.198858709 1815 8982 971606.8 6325458.0 1870
1817 968.2809888295077 4034465.223778997 2325082.2771914974 1816 8984 975606.8 6325458.0 1871
1818 968.2809888295077 4036461.426470096 2324900.372405776 1817 8985 977606.8 6325458.0 1872
1819 968.2809888295077 4038457.636408896 2324718.5049817814 1818 8986 979606.8 6325458.0 1873
1820 968.2809888295077 4040453.853536679 2324536.674916781 1819 8987 981606.8 6325458.0 1874
1821 968.2809888295077 4046442.547466544 2323991.4088478303 1820 8990 987606.8 6325458.0 1875
1822 968.2809888295077 4050435.044954285 2323628.0848779203 1821 8992 991606.8 6325458.0 1876
1823 968.2809888295077 4052431.303982159 2323446.478906799 1822 8993 993606.8 6325458.0 1877
1824 968.2809888295077 4054427.569787629 2323264.91027411 1823 8994 995606.8 6325458.0 1878
1825 968.2809888295077 4056423.842311875 2323083.3789767 1824 8995 997606.8 6325458.0 1879
1826 968.2809888295077 4058420.121496064 2322901.8850113493 1825 8996 999606.8 6325458.0 1880
1827 968.2809888295077 4060416.4072813503 2322720.4283747924 1826 8997 1001606.8 6325458.0 1881
1828 968.2809888295077 4062412.699608875 2322539.009063695 1827 8998 1003606.8 6325458.0 1882
1829 968.2809888295077 4066405.303655137 2322176.282404322 1828 9000 1007606.8 6325458.0 1883
1830 968.2809888295077 4068401.615256093 2321994.9750491194 1829 9001 1009606.8 6325458.0 1884
1831 968.2809888295077 4070397.93316372 2321813.705005524 1830 9002 1011606.8 6325458.0 1885
1832 968.2809888295077 4072394.257319094 2321632.4722699374 1831 9003 1013606.8 6325458.0 1886
1833 968.2809888295077 4074390.587663279 2321451.2768387096 1832 9004 1015606.8 6325458.0 1887
1834 968.2809888295077 4076386.924137322 2321270.1187081207 1833 9005 1017606.8 6325458.0 1888
1835 968.2809888295077 4078383.26668226 2321088.9978744066 1834 9006 1019606.8 6325458.0 1889
1836 968.2809888295077 4080379.6152391154 2320907.91433374 1835 9007 1021606.8 6325458.0 1890
1837 968.2809888295077 4090361.4461369854 2320003.055888578 1836 9012 1031606.8 6325458.0 1892
1838 968.2809888295077 4092357.8295260575 2319822.1960228747 1837 9013 1033606.8 6325458.0 1893
1839 968.2809888295077 4094354.218513824 2319641.373421931 1838 9014 1035606.8 6325458.0 1894
1840 968.2809888295077 4096350.613041199 2319460.5880814847 1839 9015 1037606.8 6325458.0 1895
1841 968.2809888295077 4100343.418478358 2319099.129164752 1840 9017 1041606.8 6325458.0 1896
1842 968.2809888295077 4102339.829269901 2318918.4555796627 1841 9018 1043606.8 6325458.0 1897
1843 968.2809888295077 4104336.245364568 2318737.8192374697 1842 9019 1045606.8 6325458.0 1898
1844 968.2809888295077 4106332.6667032023 2318557.220133632 1843 9020 1047606.8 6325458.0 1899
1845 968.2809888295077 4112321.961591144 2318015.646206079 1844 9023 1053606.8 6325458.0 1901
1846 968.2809888295077 4118311.301543826 2317474.407255141 1845 9026 1059606.8 6325458.0 1902
1847 968.2809888295077 4120307.7579326816 2317294.068688164 1846 9027 1061606.8 6325458.0 1903
1848 968.2809888295077 3908545.302690821 2334629.56125732 1847 9060 849606.8 6323458.0 1904
1849 968.2809888295077 3910540.926571375 2334445.3089188104 1848 9061 851606.8 6323458.0 1905
1850 968.2809888295077 3912536.561367835 2334261.093960876 1849 9062 853606.8 6323458.0 1906
1851 968.2809888295077 3914532.207022112 2334076.916384308 1850 9063 855606.8 6323458.0 1907
1852 968.2809888295077 3916527.8634761097 2333892.776189864 1851 9064 857606.8 6323458.0 1908
1853 968.2809888295077 3918523.530671721 2333708.673378237 1852 9065 859606.8 6323458.0 1909
1854 968.2809888295077 3920519.208550829 2333524.6079500555 1853 9066 861606.8 6323458.0 1910
1855 968.2809888295077 3922514.897055308 2333340.579905912 1854 9067 863606.8 6323458.0 1911
1856 968.2809888295077 3924510.596127023 2333156.5892463243 1855 9068 865606.8 6323458.0 1912
1857 968.2809888295077 3926506.3057078286 2332972.635971756 1856 9069 867606.8 6323458.0 1913
1858 968.2809888295077 3928502.025739571 2332788.720082634 1857 9070 869606.8 6323458.0 1914
1859 968.2809888295077 3930497.756164085 2332604.841579305 1858 9071 871606.8 6323458.0 1915
1860 968.2809888295077 3932493.496923198 2332421.000462074 1859 9072 873606.8 6323458.0 1916
1861 968.2809888295077 3934489.247958725 2332237.196731185 1860 9073 875606.8 6323458.0 1917
1862 968.2809888295077 3936485.009212472 2332053.4303868213 1861 9074 877606.8 6323458.0 1918
1863 968.2809888295077 3942472.353700955 2331502.355673996 1862 9077 883606.8 6323458.0 1919
1864 968.2809888295077 3944468.1552454494 2331318.738876532 1863 9078 885606.8 6323458.0 1920
1865 968.2809888295077 3946463.9667170495 2331135.1594657144 1864 9079 887606.8 6323458.0 1921
1866 968.2809888295077 3948459.788057497 2330951.617441378 1865 9080 889606.8 6323458.0 1922
1867 968.2809888295077 3950455.619208532 2330768.1128033446 1866 9081 891606.8 6323458.0 1923
1868 968.2809888295077 3954447.310709249 2330401.21568504 1867 9083 895606.8 6323458.0 1924
1869 968.2809888295077 3958439.0407528863 2330034.468108077 1868 9085 899606.8 6323458.0 1925
1870 968.2809888295077 3960434.9200825295 2329851.150396492 1869 9086 901606.8 6323458.0 1926
1871 968.2809888295077 3962430.808872959 2329667.87006882 1870 9087 903606.8 6323458.0 1927
1872 968.2809888295077 3964426.707065836 2329484.627124449 1871 9088 905606.8 6323458.0 1928
1873 968.2809888295077 3966422.614602816 2329301.4215627434 1872 9089 907606.8 6323458.0 1929
1874 968.2809888295077 3968418.5314255394 2329118.2533829957 1873 9090 909606.8 6323458.0 1930
1875 968.2809888295077 3970414.457475638 2328935.1225844445 1874 9091 911606.8 6323458.0 1931
1876 968.2809888295077 3972410.392694733 2328752.0291662747 1875 9092 913606.8 6323458.0 1932
1877 968.2809888295077 3974406.3370244345 2328568.9731276096 1876 9093 915606.8 6323458.0 1933
1878 968.2809888295077 3976402.2904063407 2328385.954467526 1877 9094 917606.8 6323458.0 1934
1879 968.2809888295077 3978398.2527820407 2328202.973185043 1878 9095 919606.8 6323458.0 1935
1880 968.2809888295077 3980394.224093112 2328020.029279117 1879 9096 921606.8 6323458.0 1936
1881 968.2809888295077 3982390.204281121 2327837.1227486567 1880 9097 923606.8 6323458.0 1937
1882 968.2809888295077 3984386.1932876217 2327654.253592509 1881 9098 925606.8 6323458.0 1938
1883 968.2809888295077 3986382.19105416 2327471.42180947 1882 9099 927606.8 6323458.0 1939
1884 968.2809888295077 3988378.1975222686 2327288.627398272 1883 9100 929606.8 6323458.0 1940
1885 968.2809888295077 3990374.212633469 2327105.8703576056 1884 9101 931606.8 6323458.0 1941
1886 968.2809888295077 3992370.236329272 2326923.150686098 1885 9102 933606.8 6323458.0 1942
1887 968.2809888295077 3994366.268551178 2326740.4683823115 1886 9103 935606.8 6323458.0 1943
1888 968.2809888295077 3996362.309240675 2326557.8234447725 1887 9104 937606.8 6323458.0 1944
1889 968.2809888295077 3998358.358339239 2326375.215871933 1888 9105 939606.8 6323458.0 1945
1890 968.2809888295077 4000354.415788336 2326192.6456622053 1889 9106 941606.8 6323458.0 1946
1891 968.2809888295077 4002350.4815294174 2326010.112813926 1890 9107 943606.8 6323458.0 1947
1892 968.2809888295077 4004346.5555039314 2325827.6173254047 1891 9108 945606.8 6323458.0 1948
1893 968.2809888295077 4006342.6376533033 2325645.159194869 1892 9109 947606.8 6323458.0 1949
1894 968.2809888295077 4008338.7279189546 2325462.738420502 1893 9110 949606.8 6323458.0 1950
1895 968.2809888295077 4010334.8262422928 2325280.3550004354 1894 9111 951606.8 6323458.0 1951
1896 968.2809888295077 4012330.9325647135 2325098.008932736 1895 9112 953606.8 6323458.0 1952
1897 968.2809888295077 4014327.0468276 2324915.70021542 1896 9113 955606.8 6323458.0 1953
1898 968.2809888295077 4016323.168972326 2324733.428846446 1897 9114 957606.8 6323458.0 1954
1899 968.2809888295077 4024307.735196647 2324004.716811276 1898 9118 965606.8 6323458.0 1955
1900 968.2809888295077 4028300.064074642 2323640.584826645 1899 9120 969606.8 6323458.0 1956
1901 968.2809888295077 4030296.2397496607 2323458.574834319 1900 9121 971606.8 6323458.0 1957
1902 968.2809888295077 4032292.422837065 2323276.6021720227 1901 9122 973606.8 6323458.0 1958
1903 968.2809888295077 4034288.6132781184 2323094.6668372173 1902 9123 975606.8 6323458.0 1959
1904 968.2809888295077 4036284.8110140734 2322912.7688273154 1903 9124 977606.8 6323458.0 1960
1905 968.2809888295077 4038281.015986168 2322730.908139658 1904 9125 979606.8 6323458.0 1961
1906 968.2809888295077 4040277.22813563 2322549.0847715447 1905 9126 981606.8 6323458.0 1962
1907 968.2809888295077 4042273.447403673 2322367.2987202206 1906 9127 983606.8 6323458.0 1963
1908 968.2809888295077 4052254.6484642266 2321458.9281149125 1907 9132 993606.8 6323458.0 1964
1909 968.2809888295077 4054250.909208553 2321277.365903247 1908 9133 995606.8 6323458.0 1965
1910 968.2809888295077 4056247.176659608 2321095.8409875035 1909 9134 997606.8 6323458.0 1966
1911 968.2809888295077 4062236.018664207 2320551.4899834776 1910 9137 1003606.8 6323458.0 1967
1912 968.2809888295077 4064232.312353176 2320370.114218835 1911 9138 1005606.8 6323458.0 1968
1913 968.2809888295077 4066228.6124543087 2320188.7757335496 1912 9139 1007606.8 6323458.0 1969
1914 968.2809888295077 4068224.918908653 2320007.4745241404 1913 9140 1009606.8 6323458.0 1970
1915 968.2809888295077 4070221.231657244 2319826.21058708 1914 9141 1011606.8 6323458.0 1971
1916 968.2809888295077 4072217.550641104 2319644.9839187693 1915 9142 1013606.8 6323458.0 1972
1917 968.2809888295077 4074213.875801241 2319463.794515585 1916 9143 1015606.8 6323458.0 1973
1918 968.2809888295077 4076210.2070786506 2319282.64237381 1917 9144 1017606.8 6323458.0 1974
1919 968.2809888295077 4078206.5444143135 2319101.527489703 1918 9145 1019606.8 6323458.0 1975
1920 968.2809888295077 4080202.8877492007 2318920.4498594506 1919 9146 1021606.8 6323458.0 1976
1921 968.2809888295077 4082199.237024265 2318739.4094791915 1920 9147 1023606.8 6323458.0 1977
1922 968.2809888295077 4084195.5921804495 2318558.4063450024 1921 9148 1025606.8 6323458.0 1978
1923 968.2809888295077 4086191.9531586817 2318377.4404529114 1922 9149 1027606.8 6323458.0 1979
1924 968.2809888295077 4088188.319899876 2318196.5117988912 1923 9150 1029606.8 6323458.0 1980
1925 968.2809888295077 4090184.692344935 2318015.620378862 1924 9151 1031606.8 6323458.0 1981
1926 968.2809888295077 4092181.070434744 2317834.7661886807 1925 9152 1033606.8 6323458.0 1982
1927 968.2809888295077 4094177.454110177 2317653.9492241545 1926 9153 1035606.8 6323458.0 1983
