3072 101904
 892 1056 23.5025
 898 1056 19.355
 903 1056 17.9725
 907 1056 19.355
 909 1056 17.9725
 912 1056 26.2675
 916 1056 27.65
 918 1056 26.2675
 920 1056 26.2675
 922 1056 24.885
 924 1056 26.2675
 962 1056 11.06
 975 1056 5.53
 983 1056 13.825
 988 1056 12.4425
 992 1056 13.825
 994 1056 12.4425
 769 1057 25.48
 770 1057 21.07
 773 1057 19.6
 774 1057 21.07
 775 1057 20.58
 776 1057 23.52
 777 1057 21.56
 780 1057 15.19
 783 1057 16.66
 786 1057 15.19
 787 1057 16.17
 790 1057 14.7
 791 1057 16.17
 792 1057 19.11
 795 1057 17.64
 796 1057 19.11
 797 1057 18.62
 798 1057 17.15
 801 1057 15.68
 802 1057 17.15
 803 1057 16.66
 804 1057 19.6
 811 1057 10.78
 816 1057 10.29
 819 1057 11.76
 822 1057 10.29
 825 1057 13.23
 828 1057 14.7
 831 1057 13.23
 832 1057 14.21
 835 1057 12.74
 836 1057 14.21
 839 1057 11.27
 842 1057 12.74
 845 1057 11.27
 846 1057 12.25
 849 1057 10.78
 850 1057 12.25
 851 1057 15.19
 854 1057 13.72
 855 1057 15.19
 856 1057 14.7
 874 1057 5.88
 882 1057 8.82
 887 1057 8.33
 890 1057 9.8
 893 1057 8.33
 899 1057 6.86
 904 1057 6.37
 907 1057 7.84
 910 1057 6.37
 913 1057 9.31
 916 1057 10.78
 919 1057 9.31
 920 1057 10.29
 923 1057 8.82
 924 1057 10.29
 963 1057 3.92
 976 1057 1.96
 984 1057 4.9
 989 1057 4.41
 992 1057 5.88
 995 1057 4.41
 769 1058 24.01
 771 1058 21.07
 773 1058 18.13
 774 1058 19.6
 775 1058 19.11
 776 1058 22.05
 777 1058 20.09
 781 1058 15.19
 784 1058 16.66
 786 1058 13.72
 788 1058 16.17
 790 1058 13.23
 791 1058 14.7
 793 1058 19.11
 795 1058 16.17
 796 1058 17.64
 797 1058 17.15
 799 1058 17.15
 801 1058 14.21
 802 1058 15.68
 803 1058 15.19
 804 1058 18.13
 812 1058 10.78
 817 1058 10.29
 820 1058 11.76
 822 1058 8.82
 826 1058 13.23
 829 1058 14.7
 831 1058 11.76
 833 1058 14.21
 835 1058 11.27
 836 1058 12.74
 840 1058 11.27
 843 1058 12.74
 845 1058 9.8
 847 1058 12.25
 849 1058 9.31
 850 1058 10.78
 852 1058 15.19
 854 1058 12.25
 855 1058 13.72
 856 1058 13.23
 875 1058 5.88
 883 1058 8.82
 888 1058 8.33
 891 1058 9.8
 893 1058 6.86
 900 1058 6.86
 905 1058 6.37
 908 1058 7.84
 910 1058 4.9
 914 1058 9.31
 917 1058 10.78
 919 1058 7.84
 921 1058 10.29
 923 1058 7.35
 924 1058 8.82
 964 1058 3.92
 977 1058 1.96
 985 1058 4.9
 990 1058 4.41
 993 1058 5.88
 995 1058 2.94
 769 1059 243.8
 772 1059 197.8
 773 1059 188.6
 774 1059 202.4
 775 1059 197.8
 776 1059 225.4
 777 1059 207
 782 1059 142.6
 785 1059 156.4
 786 1059 147.2
 789 1059 151.8
 790 1059 142.6
 791 1059 156.4
 794 1059 179.4
 795 1059 170.2
 796 1059 184
 797 1059 179.4
 800 1059 161
 801 1059 151.8
 802 1059 165.6
 803 1059 161
 804 1059 188.6
 813 1059 101.2
 818 1059 96.6
 821 1059 110.4
 822 1059 101.2
 827 1059 124.2
 830 1059 138
 831 1059 128.8
 834 1059 133.4
 835 1059 124.2
 836 1059 138
 841 1059 105.8
 844 1059 119.6
 845 1059 110.4
 848 1059 115
 849 1059 105.8
 850 1059 119.6
 853 1059 142.6
 854 1059 133.4
 855 1059 147.2
 856 1059 142.6
 876 1059 55.2
 884 1059 82.8
 889 1059 78.2
 892 1059 92
 893 1059 82.8
 901 1059 64.4
 906 1059 59.8
 909 1059 73.6
 910 1059 64.4
 915 1059 87.4
 918 1059 101.2
 919 1059 92
 922 1059 96.6
 923 1059 87.4
 924 1059 101.2
 965 1059 36.8
 978 1059 18.4
 986 1059 46
 991 1059 41.4
 994 1059 55.2
 995 1059 46
 769 1060 0
 770 1060 0
 771 1060 0
 772 1060 0
 777 1060 0
 778 1060 0
 779 1060 0
 798 1060 0
 799 1060 0
 800 1060 0
 805 1060 0
 806 1060 0
 837 1060 0
 838 1060 0
 857 1060 0
 858 1060 0
 859 1060 0
 864 1060 0
 894 1060 0
 925 1060 0
 926 1060 0
 966 1060 0
 996 1060 0
 769 1061 0.1125
 771 1061 0.0975
 772 1061 0.0875
 773 1061 0.0825
 777 1061 0.0925
 781 1061 0.0675
 782 1061 0.0575
 799 1061 0.0775
 800 1061 0.0675
 801 1061 0.0625
 805 1061 0.075
 806 1061 0.0675
 840 1061 0.0475
 841 1061 0.0375
 858 1061 0.06
 859 1061 0.05
 860 1061 0.045
 865 1061 0.0375
 894 1061 0.0475
 928 1061 0.03
 929 1061 0.02
 967 1061 0.0175
 996 1061 0.03
 769 1062 1.05
 771 1062 0.9
 772 1062 0.8
 774 1062 0.825
 777 1062 0.85
 784 1062 0.675
 785 1062 0.575
 799 1062 0.7
 800 1062 0.6
 802 1062 0.625
 805 1062 0.675
 806 1062 0.6
 843 1062 0.475
 844 1062 0.375
 858 1062 0.525
 859 1062 0.425
 861 1062 0.45
 866 1062 0.375
 894 1062 0.4
 931 1062 0.3
 932 1062 0.2
 968 1062 0.175
 996 1062 0.225
 769 1063 0
 770 1063 0
 771 1063 0
 773 1063 0
 774 1063 0
 777 1063 0
 778 1063 0
 780 1063 0
 781 1063 0
 783 1063 0
 784 1063 0
 786 1063 0
 798 1063 0
 799 1063 0
 801 1063 0
 802 1063 0
 805 1063 0
 807 1063 0
 809 1063 0
 811 1063 0
 812 1063 0
 837 1063 0
 839 1063 0
 840 1063 0
 842 1063 0
 843 1063 0
 845 1063 0
 857 1063 0
 858 1063 0
 860 1063 0
 861 1063 0
 867 1063 0
 895 1063 0
 897 1063 0
 899 1063 0
 900 1063 0
 925 1063 0
 927 1063 0
 928 1063 0
 930 1063 0
 931 1063 0
 933 1063 0
 969 1063 0
 997 1063 0
 999 1063 0
 1001 1063 0
 1002 1063 0
 769 1064 0.55
 770 1064 0.46
 772 1064 0.45
 773 1064 0.43
 774 1064 0.46
 777 1064 0.47
 779 1064 0.36
 780 1064 0.34
 782 1064 0.33
 783 1064 0.37
 785 1064 0.36
 786 1064 0.34
 798 1064 0.38
 800 1064 0.37
 801 1064 0.35
 802 1064 0.38
 805 1064 0.4
 808 1064 0.24
 810 1064 0.27
 811 1064 0.25
 813 1064 0.24
 838 1064 0.28
 839 1064 0.26
 841 1064 0.25
 842 1064 0.29
 844 1064 0.28
 845 1064 0.26
 857 1064 0.31
 859 1064 0.3
 860 1064 0.28
 861 1064 0.31
 868 1064 0.15
 896 1064 0.16
 898 1064 0.19
 899 1064 0.17
 901 1064 0.16
 926 1064 0.21
 927 1064 0.19
 929 1064 0.18
 930 1064 0.22
 932 1064 0.21
 933 1064 0.19
 970 1064 0.07
 998 1064 0.09
 1000 1064 0.12
 1001 1064 0.1
 1003 1064 0.09
 769 1065 3.5475
 771 1065 3.0525
 772 1065 2.7225
 775 1065 2.7225
 777 1065 2.8875
 788 1065 2.2275
 789 1065 1.8975
 799 1065 2.3925
 800 1065 2.0625
 803 1065 2.0625
 805 1065 2.31
 806 1065 2.0625
 847 1065 1.5675
 848 1065 1.2375
 858 1065 1.815
 859 1065 1.485
 862 1065 1.485
 869 1065 1.2375
 894 1065 1.4025
 935 1065 0.99
 936 1065 0.66
 971 1065 0.5775
 996 1065 0.825
 769 1066 0.13
 770 1066 0.1075
 771 1066 0.115
 773 1066 0.1
 775 1066 0.105
 777 1066 0.11
 778 1066 0.0925
 780 1066 0.0775
 781 1066 0.085
 787 1066 0.0825
 788 1066 0.09
 790 1066 0.075
 798 1066 0.0875
 799 1066 0.095
 801 1066 0.08
 803 1066 0.085
 805 1066 0.0925
 807 1066 0.0625
 814 1066 0.0675
 816 1066 0.0525
 817 1066 0.06
 837 1066 0.0725
 839 1066 0.0575
 840 1066 0.065
 846 1066 0.0625
 847 1066 0.07
 849 1066 0.055
 857 1066 0.07
 858 1066 0.0775
 860 1066 0.0625
 862 1066 0.0675
 870 1066 0.0375
 895 1066 0.0425
 902 1066 0.0475
 904 1066 0.0325
 905 1066 0.04
 925 1066 0.055
 927 1066 0.04
 928 1066 0.0475
 934 1066 0.045
 935 1066 0.0525
 937 1066 0.0375
 972 1066 0.0175
 997 1066 0.025
 1004 1066 0.03
 1006 1066 0.015
 1007 1066 0.0225
 769 1067 1.68
 770 1067 1.41
 772 1067 1.38
 773 1067 1.32
 775 1067 1.38
 777 1067 1.44
 779 1067 1.11
 780 1067 1.05
 782 1067 1.02
 787 1067 1.11
 789 1067 1.08
 790 1067 1.02
 798 1067 1.17
 800 1067 1.14
 801 1067 1.08
 803 1067 1.14
 805 1067 1.23
 808 1067 0.75
 815 1067 0.81
 816 1067 0.75
 818 1067 0.72
 838 1067 0.87
 839 1067 0.81
 841 1067 0.78
 846 1067 0.87
 848 1067 0.84
 849 1067 0.78
 857 1067 0.96
 859 1067 0.93
 860 1067 0.87
 862 1067 0.93
 871 1067 0.45
 896 1067 0.51
 903 1067 0.57
 904 1067 0.51
 906 1067 0.48
 926 1067 0.66
 927 1067 0.6
 929 1067 0.57
 934 1067 0.66
 936 1067 0.63
 937 1067 0.57
 973 1067 0.21
 998 1067 0.3
 1005 1067 0.36
 1006 1067 0.3
 1008 1067 0.27
 769 1068 1.715
 770 1068 1.4
 771 1068 1.505
 774 1068 1.4
 775 1068 1.365
 777 1068 1.435
 778 1068 1.19
 783 1068 1.085
 784 1068 1.19
 787 1068 1.05
 788 1068 1.155
 791 1068 1.05
 798 1068 1.12
 799 1068 1.225
 802 1068 1.12
 803 1068 1.085
 805 1068 1.19
 809 1068 0.875
 814 1068 0.84
 819 1068 0.735
 820 1068 0.84
 837 1068 0.91
 842 1068 0.805
 843 1068 0.91
 846 1068 0.77
 847 1068 0.875
 850 1068 0.77
 857 1068 0.875
 858 1068 0.98
 861 1068 0.875
 862 1068 0.84
 872 1068 0.525
 897 1068 0.595
 902 1068 0.56
 907 1068 0.455
 908 1068 0.56
 925 1068 0.665
 930 1068 0.56
 931 1068 0.665
 934 1068 0.525
 935 1068 0.63
 938 1068 0.525
 974 1068 0.245
 999 1068 0.35
 1004 1068 0.315
 1009 1068 0.21
 1010 1068 0.315
 769 1069 17.6225
 770 1069 14.63
 772 1069 14.2975
 774 1069 14.63
 775 1069 14.2975
 777 1069 14.9625
 779 1069 11.305
 783 1069 11.6375
 785 1069 11.305
 787 1069 11.305
 789 1069 10.9725
 791 1069 11.305
 798 1069 11.97
 800 1069 11.6375
 802 1069 11.97
 803 1069 11.6375
 805 1069 12.635
 810 1069 8.3125
 815 1069 7.98
 819 1069 8.3125
 821 1069 7.98
 838 1069 8.645
 842 1069 8.9775
 844 1069 8.645
 846 1069 8.645
 848 1069 8.3125
 850 1069 8.645
 857 1069 9.6425
 859 1069 9.31
 861 1069 9.6425
 862 1069 9.31
 873 1069 4.9875
 898 1069 5.6525
 903 1069 5.32
 907 1069 5.6525
 909 1069 5.32
 926 1069 6.3175
 930 1069 6.65
 932 1069 6.3175
 934 1069 6.3175
 936 1069 5.985
 938 1069 6.3175
 975 1069 2.3275
 1000 1069 3.325
 1005 1069 2.9925
 1009 1069 3.325
 1011 1069 2.9925
 769 1070 6.4625
 770 1070 5.405
 773 1070 5.0525
 774 1070 5.405
 775 1070 5.2875
 777 1070 5.5225
 780 1070 3.995
 783 1070 4.3475
 786 1070 3.995
 787 1070 4.23
 790 1070 3.8775
 791 1070 4.23
 798 1070 4.465
 801 1070 4.1125
 802 1070 4.465
 803 1070 4.3475
 805 1070 4.7
 811 1070 2.9375
 816 1070 2.82
 819 1070 3.1725
 822 1070 2.82
 839 1070 3.055
 842 1070 3.4075
 845 1070 3.055
 846 1070 3.29
 849 1070 2.9375
 850 1070 3.29
 857 1070 3.6425
 860 1070 3.29
 861 1070 3.6425
 862 1070 3.525
 874 1070 1.7625
 899 1070 1.9975
 904 1070 1.88
 907 1070 2.2325
 910 1070 1.88
 927 1070 2.2325
 930 1070 2.585
 933 1070 2.2325
 934 1070 2.4675
 937 1070 2.115
 938 1070 2.4675
 976 1070 0.8225
 1001 1070 1.175
 1006 1070 1.0575
 1009 1070 1.41
 1012 1070 1.0575
 769 1071 6.11
 771 1071 5.405
 773 1071 4.7
 774 1071 5.0525
 775 1071 4.935
 777 1071 5.17
 781 1071 3.995
 784 1071 4.3475
 786 1071 3.6425
 788 1071 4.23
 790 1071 3.525
 791 1071 3.8775
 799 1071 4.465
 801 1071 3.76
 802 1071 4.1125
 803 1071 3.995
 805 1071 4.3475
 812 1071 2.9375
 817 1071 2.82
 820 1071 3.1725
 822 1071 2.4675
 840 1071 3.055
 843 1071 3.4075
 845 1071 2.7025
 847 1071 3.29
 849 1071 2.585
 850 1071 2.9375
 858 1071 3.6425
 860 1071 2.9375
 861 1071 3.29
 862 1071 3.1725
 875 1071 1.7625
 900 1071 1.9975
 905 1071 1.88
 908 1071 2.2325
 910 1071 1.5275
 928 1071 2.2325
 931 1071 2.585
 933 1071 1.88
 935 1071 2.4675
 937 1071 1.7625
 938 1071 2.115
 977 1071 0.8225
 1002 1071 1.175
 1007 1071 1.0575
 1010 1071 1.41
 1012 1071 0.705
 769 1072 62.16
 772 1072 51.06
 773 1072 48.84
 774 1072 52.17
 775 1072 51.06
 777 1072 53.28
 782 1072 37.74
 785 1072 41.07
 786 1072 38.85
 789 1072 39.96
 790 1072 37.74
 791 1072 41.07
 800 1072 42.18
 801 1072 39.96
 802 1072 43.29
 803 1072 42.18
 805 1072 45.51
 813 1072 27.75
 818 1072 26.64
 821 1072 29.97
 822 1072 27.75
 841 1072 28.86
 844 1072 32.19
 845 1072 29.97
 848 1072 31.08
 849 1072 28.86
 850 1072 32.19
 859 1072 34.41
 860 1072 32.19
 861 1072 35.52
 862 1072 34.41
 876 1072 16.65
 901 1072 18.87
 906 1072 17.76
 909 1072 21.09
 910 1072 18.87
 929 1072 21.09
 932 1072 24.42
 933 1072 22.2
 936 1072 23.31
 937 1072 21.09
 938 1072 24.42
 978 1072 7.77
 1003 1072 11.1
 1008 1072 9.99
 1011 1072 13.32
 1012 1072 11.1
 769 1073 0.555
 771 1073 0.465
 772 1073 0.405
 776 1073 0.495
 777 1073 0.435
 793 1073 0.405
 794 1073 0.345
 799 1073 0.345
 800 1073 0.285
 804 1073 0.375
 805 1073 0.33
 806 1073 0.285
 852 1073 0.285
 853 1073 0.225
 858 1073 0.24
 859 1073 0.18
 863 1073 0.27
 877 1073 0.225
 894 1073 0.165
 940 1073 0.18
 941 1073 0.12
 979 1073 0.105
 996 1073 0.06
 769 1074 0
 770 1074 0
 771 1074 0
 773 1074 0
 776 1074 0
 777 1074 0
 778 1074 0
 780 1074 0
 781 1074 0
 792 1074 0
 793 1074 0
 795 1074 0
 798 1074 0
 799 1074 0
 801 1074 0
 804 1074 0
 805 1074 0
 807 1074 0
 823 1074 0
 825 1074 0
 826 1074 0
 837 1074 0
 839 1074 0
 840 1074 0
 851 1074 0
 852 1074 0
 854 1074 0
 857 1074 0
 858 1074 0
 860 1074 0
 863 1074 0
 878 1074 0
 895 1074 0
 911 1074 0
 913 1074 0
 914 1074 0
 925 1074 0
 927 1074 0
 928 1074 0
 939 1074 0
 940 1074 0
 942 1074 0
 980 1074 0
 997 1074 0
 1013 1074 0
 1015 1074 0
 1016 1074 0
 769 1075 0.25
 770 1075 0.205
 772 1075 0.2
 773 1075 0.19
 776 1075 0.23
 777 1075 0.21
 779 1075 0.155
 780 1075 0.145
 782 1075 0.14
 792 1075 0.185
 794 1075 0.18
 795 1075 0.17
 798 1075 0.165
 800 1075 0.16
 801 1075 0.15
 804 1075 0.19
 805 1075 0.175
 808 1075 0.095
 824 1075 0.135
 825 1075 0.125
 827 1075 0.12
 838 1075 0.115
 839 1075 0.105
 841 1075 0.1
 851 1075 0.145
 853 1075 0.14
 854 1075 0.13
 857 1075 0.13
 859 1075 0.125
 860 1075 0.115
 863 1075 0.155
 879 1075 0.075
 896 1075 0.055
 912 1075 0.095
 913 1075 0.085
 915 1075 0.08
 926 1075 0.08
 927 1075 0.07
 929 1075 0.065
 939 1075 0.11
 941 1075 0.105
 942 1075 0.095
 981 1075 0.035
 998 1075 0.02
 1014 1075 0.06
 1015 1075 0.05
 1017 1075 0.045
 769 1076 0.215
 770 1076 0.17
 771 1076 0.185
 774 1076 0.17
 776 1076 0.195
 777 1076 0.175
 778 1076 0.14
 783 1076 0.125
 784 1076 0.14
 792 1076 0.15
 793 1076 0.165
 796 1076 0.15
 798 1076 0.13
 799 1076 0.145
 802 1076 0.13
 804 1076 0.155
 805 1076 0.14
 809 1076 0.095
 823 1076 0.12
 828 1076 0.105
 829 1076 0.12
 837 1076 0.1
 842 1076 0.085
 843 1076 0.1
 851 1076 0.11
 852 1076 0.125
 855 1076 0.11
 857 1076 0.095
 858 1076 0.11
 861 1076 0.095
 863 1076 0.12
 880 1076 0.075
 897 1076 0.055
 911 1076 0.08
 916 1076 0.065
 917 1076 0.08
 925 1076 0.065
 930 1076 0.05
 931 1076 0.065
 939 1076 0.075
 940 1076 0.09
 943 1076 0.075
 982 1076 0.035
 999 1076 0.02
 1013 1076 0.045
 1018 1076 0.03
 1019 1076 0.045
 769 1077 2.7025
 770 1077 2.185
 772 1077 2.1275
 774 1077 2.185
 776 1077 2.4725
 777 1077 2.2425
 779 1077 1.61
 783 1077 1.6675
 785 1077 1.61
 792 1077 1.955
 794 1077 1.8975
 796 1077 1.955
 798 1077 1.725
 800 1077 1.6675
 802 1077 1.725
 804 1077 2.0125
 805 1077 1.84
 810 1077 1.0925
 824 1077 1.38
 828 1077 1.4375
 830 1077 1.38
 838 1077 1.15
 842 1077 1.2075
 844 1077 1.15
 851 1077 1.495
 853 1077 1.4375
 855 1077 1.495
 857 1077 1.3225
 859 1077 1.265
 861 1077 1.3225
 863 1077 1.61
 881 1077 0.8625
 898 1077 0.6325
 912 1077 0.92
 916 1077 0.9775
 918 1077 0.92
 926 1077 0.7475
 930 1077 0.805
 932 1077 0.7475
 939 1077 1.0925
 941 1077 1.035
 943 1077 1.0925
 983 1077 0.4025
 1000 1077 0.23
 1014 1077 0.5175
 1018 1077 0.575
 1020 1077 0.5175
 769 1078 0.98
 770 1078 0.8
 773 1078 0.74
 774 1078 0.8
 776 1078 0.9
 777 1078 0.82
 780 1078 0.56
 783 1078 0.62
 786 1078 0.56
 792 1078 0.72
 795 1078 0.66
 796 1078 0.72
 798 1078 0.64
 801 1078 0.58
 802 1078 0.64
 804 1078 0.74
 805 1078 0.68
 811 1078 0.38
 825 1078 0.48
 828 1078 0.54
 831 1078 0.48
 839 1078 0.4
 842 1078 0.46
 845 1078 0.4
 851 1078 0.56
 854 1078 0.5
 855 1078 0.56
 857 1078 0.5
 860 1078 0.44
 861 1078 0.5
 863 1078 0.6
 882 1078 0.3
 899 1078 0.22
 913 1078 0.32
 916 1078 0.38
 919 1078 0.32
 927 1078 0.26
 930 1078 0.32
 933 1078 0.26
 939 1078 0.42
 942 1078 0.36
 943 1078 0.42
 984 1078 0.14
 1001 1078 0.08
 1015 1078 0.18
 1018 1078 0.24
 1021 1078 0.18
 769 1079 0.92
 771 1079 0.8
 773 1079 0.68
 774 1079 0.74
 776 1079 0.84
 777 1079 0.76
 781 1079 0.56
 784 1079 0.62
 786 1079 0.5
 793 1079 0.72
 795 1079 0.6
 796 1079 0.66
 799 1079 0.64
 801 1079 0.52
 802 1079 0.58
 804 1079 0.68
 805 1079 0.62
 812 1079 0.38
 826 1079 0.48
 829 1079 0.54
 831 1079 0.42
 840 1079 0.4
 843 1079 0.46
 845 1079 0.34
 852 1079 0.56
 854 1079 0.44
 855 1079 0.5
 858 1079 0.5
 860 1079 0.38
 861 1079 0.44
 863 1079 0.54
 883 1079 0.3
 900 1079 0.22
 914 1079 0.32
 917 1079 0.38
 919 1079 0.26
 928 1079 0.26
 931 1079 0.32
 933 1079 0.2
 940 1079 0.42
 942 1079 0.3
 943 1079 0.36
 985 1079 0.14
 1002 1079 0.08
 1016 1079 0.18
 1019 1079 0.24
 1021 1079 0.12
 769 1080 9.75
 772 1080 7.8
 773 1080 7.41
 774 1080 7.995
 776 1080 8.97
 777 1080 8.19
 782 1080 5.46
 785 1080 6.045
 786 1080 5.655
 794 1080 7.02
 795 1080 6.63
 796 1080 7.215
 800 1080 6.24
 801 1080 5.85
 802 1080 6.435
 804 1080 7.41
 805 1080 6.825
 813 1080 3.705
 827 1080 4.68
 830 1080 5.265
 831 1080 4.875
 841 1080 3.9
 844 1080 4.485
 845 1080 4.095
 853 1080 5.46
 854 1080 5.07
 855 1080 5.655
 859 1080 4.875
 860 1080 4.485
 861 1080 5.07
 863 1080 6.045
 884 1080 2.925
 901 1080 2.145
 915 1080 3.12
 918 1080 3.705
 919 1080 3.315
 929 1080 2.535
 932 1080 3.12
 933 1080 2.73
 941 1080 4.095
 942 1080 3.705
 943 1080 4.29
 986 1080 1.365
 1003 1080 0.78
 1017 1080 1.755
 1020 1080 2.34
 1021 1080 1.95
 769 1081 0.88
 770 1081 0.7
 771 1081 0.76
 775 1081 0.68
 776 1081 0.8
 777 1081 0.72
 778 1081 0.58
 787 1081 0.5
 788 1081 0.56
 792 1081 0.62
 793 1081 0.68
 797 1081 0.6
 798 1081 0.54
 799 1081 0.6
 803 1081 0.52
 804 1081 0.64
 805 1081 0.58
 814 1081 0.38
 823 1081 0.5
 832 1081 0.42
 833 1081 0.48
 837 1081 0.42
 846 1081 0.34
 847 1081 0.4
 851 1081 0.46
 852 1081 0.52
 856 1081 0.44
 857 1081 0.4
 858 1081 0.46
 862 1081 0.38
 863 1081 0.5
 885 1081 0.3
 902 1081 0.22
 911 1081 0.34
 920 1081 0.26
 921 1081 0.32
 925 1081 0.28
 934 1081 0.2
 935 1081 0.26
 939 1081 0.32
 940 1081 0.38
 944 1081 0.3
 987 1081 0.14
 1004 1081 0.08
 1013 1081 0.2
 1022 1081 0.12
 1023 1081 0.18
 769 1082 9.36
 770 1082 7.605
 772 1082 7.41
 775 1082 7.41
 776 1082 8.58
 777 1082 7.8
 779 1082 5.655
 787 1082 5.655
 789 1082 5.46
 792 1082 6.825
 794 1082 6.63
 797 1082 6.63
 798 1082 6.045
 800 1082 5.85
 803 1082 5.85
 804 1082 7.02
 805 1082 6.435
 815 1082 3.705
 824 1082 4.875
 832 1082 4.875
 834 1082 4.68
 838 1082 4.095
 846 1082 4.095
 848 1082 3.9
 851 1082 5.265
 853 1082 5.07
 856 1082 5.07
 857 1082 4.68
 859 1082 4.485
 862 1082 4.485
 863 1082 5.655
 886 1082 2.925
 903 1082 2.145
 912 1082 3.315
 920 1082 3.315
 922 1082 3.12
 926 1082 2.73
 934 1082 2.73
 936 1082 2.535
 939 1082 3.9
 941 1082 3.705
 944 1082 3.705
 988 1082 1.365
 1005 1082 0.78
 1014 1082 1.95
 1022 1082 1.95
 1024 1082 1.755
 769 1083 3.5
 770 1083 2.87
 773 1083 2.66
 775 1083 2.8
 776 1083 3.22
 777 1083 2.94
 780 1083 2.03
 787 1083 2.17
 790 1083 1.96
 792 1083 2.59
 795 1083 2.38
 797 1083 2.52
 798 1083 2.31
 801 1083 2.1
 803 1083 2.24
 804 1083 2.66
 805 1083 2.45
 816 1083 1.33
 825 1083 1.75
 832 1083 1.89
 835 1083 1.68
 839 1083 1.47
 846 1083 1.61
 849 1083 1.4
 851 1083 2.03
 854 1083 1.82
 856 1083 1.96
 857 1083 1.82
 860 1083 1.61
 862 1083 1.75
 863 1083 2.17
 887 1083 1.05
 904 1083 0.77
 913 1083 1.19
 920 1083 1.33
 923 1083 1.12
 927 1083 0.98
 934 1083 1.12
 937 1083 0.91
 939 1083 1.54
 942 1083 1.33
 944 1083 1.47
 989 1083 0.49
 1006 1083 0.28
 1015 1083 0.7
 1022 1083 0.84
 1025 1083 0.63
 769 1084 3.29
 771 1084 2.87
 773 1084 2.45
 775 1084 2.59
 776 1084 3.01
 777 1084 2.73
 781 1084 2.03
 788 1084 2.17
 790 1084 1.75
 793 1084 2.59
 795 1084 2.17
 797 1084 2.31
 799 1084 2.31
 801 1084 1.89
 803 1084 2.03
 804 1084 2.45
 805 1084 2.24
 817 1084 1.33
 826 1084 1.75
 833 1084 1.89
 835 1084 1.47
 840 1084 1.47
 847 1084 1.61
 849 1084 1.19
 852 1084 2.03
 854 1084 1.61
 856 1084 1.75
 858 1084 1.82
 860 1084 1.4
 862 1084 1.54
 863 1084 1.96
 888 1084 1.05
 905 1084 0.77
 914 1084 1.19
 921 1084 1.33
 923 1084 0.91
 928 1084 0.98
 935 1084 1.12
 937 1084 0.7
 940 1084 1.54
 942 1084 1.12
 944 1084 1.26
 990 1084 0.49
 1007 1084 0.28
 1016 1084 0.7
 1023 1084 0.84
 1025 1084 0.42
 769 1085 33.0225
 772 1085 26.5475
 773 1085 25.2525
 775 1085 26.5475
 776 1085 30.4325
 777 1085 27.8425
 782 1085 18.7775
 789 1085 20.0725
 790 1085 18.7775
 794 1085 23.9575
 795 1085 22.6625
 797 1085 23.9575
 800 1085 21.3675
 801 1085 20.0725
 803 1085 21.3675
 804 1085 25.2525
 805 1085 23.31
 818 1085 12.3025
 827 1085 16.1875
 834 1085 17.4825
 835 1085 16.1875
 841 1085 13.5975
 848 1085 14.8925
 849 1085 13.5975
 853 1085 18.7775
 854 1085 17.4825
 856 1085 18.7775
 859 1085 16.835
 860 1085 15.54
 862 1085 16.835
 863 1085 20.72
 889 1085 9.7125
 906 1085 7.1225
 915 1085 11.0075
 922 1085 12.3025
 923 1085 11.0075
 929 1085 9.065
 936 1085 10.36
 937 1085 9.065
 941 1085 14.245
 942 1085 12.95
 944 1085 14.245
 991 1085 4.5325
 1008 1085 2.59
 1017 1085 6.475
 1024 1085 7.77
 1025 1085 6.475
 769 1086 35.1325
 770 1086 28.405
 774 1086 28.405
 775 1086 27.6575
 776 1086 32.1425
 777 1086 29.1525
 783 1086 21.6775
 787 1086 20.93
 791 1086 20.93
 792 1086 25.415
 796 1086 25.415
 797 1086 24.6675
 798 1086 22.425
 802 1086 22.425
 803 1086 21.6775
 804 1086 26.1625
 805 1086 23.92
 819 1086 14.2025
 828 1086 18.6875
 832 1086 17.94
 836 1086 17.94
 842 1086 15.6975
 846 1086 14.95
 850 1086 14.95
 851 1086 19.435
